name,gid,bin,n,win_rate,place_rate,win_roi,place_roi,ZH,ZR,Shr,score
COURSE_27×ichi_shisu_juni,01_芝_中距離,16,45,2.2,20.0,15.9,97.0,-1.4956,-0.3293,0.318,-2.9
COURSE_27×ichi_shisu_juni,01_芝_中距離,2,325,12.9,32.3,110.8,100.1,1.0099,1.9807,0.6695,7.2
COURSE_27×ichi_shisu_juni,01_芝_中距離,3,325,11.7,32.0,67.3,76.1,0.813,-0.0405,0.6695,3.2
COURSE_27×ichi_shisu_juni,01_芝_中距離,4,340,9.4,30.6,54.1,82.6,0.3713,-0.0664,0.6778,1.4
COURSE_27×ichi_shisu_juni,01_芝_中距離,5,297,9.8,31.6,54.9,82.9,0.507,-0.0352,0.6528,2.0
COURSE_27×ichi_shisu_juni,01_芝_中距離,6,303,8.3,26.4,66.5,77.6,-0.1149,0.0051,0.6565,-0.5
COURSE_27×ichi_shisu_juni,01_芝_中距離,7,285,10.2,27.7,89.5,78.9,0.2611,0.5883,0.645,3.0
COURSE_27×ichi_shisu_juni,01_芝_中距離,8,269,10.4,32.3,67.5,94.2,0.6483,0.7355,0.6341,4.5
COURSE_27×ichi_shisu_juni,01_芝_中距離,9,243,7.8,25.1,69.5,81.4,-0.2885,0.2359,0.6147,-0.4
COURSE_27×ichi_shisu_juni,01_芝_短距離,1,416,12.0,32.7,89.3,103.0,1.3188,1.0519,0.714,7.1
COURSE_27×ichi_shisu_juni,01_芝_短距離,10,157,5.1,26.1,49.6,73.7,-0.2677,-0.5866,0.5309,-2.5
COURSE_27×ichi_shisu_juni,01_芝_短距離,11,155,5.2,22.6,101.6,96.3,-0.5386,1.0494,0.5285,1.1
COURSE_27×ichi_shisu_juni,01_芝_短距離,12,132,5.3,20.5,39.2,87.8,-0.695,-0.3118,0.4981,-2.9
COURSE_27×ichi_shisu_juni,01_芝_短距離,13,123,5.7,17.1,33.3,82.0,-0.9122,-0.6021,0.485,-3.8
COURSE_27×ichi_shisu_juni,01_芝_短距離,14,117,2.6,15.4,22.5,51.0,-1.5216,-1.7924,0.4757,-5.3
COURSE_27×ichi_shisu_juni,01_芝_短距離,15,91,6.6,16.5,143.3,81.8,-0.8246,1.3065,0.4305,0.7
COURSE_27×ichi_shisu_juni,01_芝_短距離,16,76,5.3,15.8,73.2,92.0,-1.0791,0.4159,0.3996,-1.8
COURSE_27×ichi_shisu_juni,01_芝_短距離,2,223,11.7,26.5,78.9,63.0,0.7666,-0.4225,0.5983,1.6
COURSE_27×ichi_shisu_juni,01_芝_短距離,3,216,13.0,29.2,109.6,76.4,1.1846,0.5452,0.5922,5.1
COURSE_27×ichi_shisu_juni,01_芝_短距離,4,205,9.3,27.8,50.0,69.8,0.5086,-0.7058,0.5821,-0.3
COURSE_27×ichi_shisu_juni,01_芝_短距離,5,205,9.3,27.8,60.4,74.4,0.5086,-0.376,0.5821,0.8
COURSE_27×ichi_shisu_juni,01_芝_短距離,6,208,10.1,27.4,83.0,79.0,0.5973,0.1662,0.5849,2.7
COURSE_27×ichi_shisu_juni,01_芝_短距離,7,181,9.9,23.2,101.3,78.7,0.2238,0.4751,0.5582,2.2
COURSE_27×ichi_shisu_juni,01_芝_短距離,8,190,7.4,22.1,50.5,62.2,-0.2455,-0.9428,0.5675,-3.5
COURSE_27×ichi_shisu_juni,01_芝_短距離,9,181,5.5,23.8,107.2,74.5,-0.395,0.442,0.5582,-0.1
COURSE_27×ichi_shisu_juni,01_芝_長距離,1,82,12.2,25.6,70.4,50.8,0.3038,-0.5496,0.4125,-0.4
COURSE_27×ichi_shisu_juni,01_芝_長距離,10,61,9.8,29.5,25.7,72.0,0.2625,-0.6068,0.3638,-0.6
COURSE_27×ichi_shisu_juni,01_芝_長距離,11,47,12.8,34.0,127.6,101.2,1.0091,1.0704,0.3243,3.0
COURSE_27×ichi_shisu_juni,01_芝_長距離,12,46,8.7,28.3,12.7,122.9,0.0221,0.269,0.3212,0.5
COURSE_27×ichi_shisu_juni,01_芝_長距離,13,33,6.1,27.3,215.7,168.0,-0.41,3.3494,0.2761,2.8
COURSE_27×ichi_shisu_juni,01_芝_長距離,2,82,13.4,29.3,134.4,74.2,0.7433,0.6048,0.4125,2.9
COURSE_27×ichi_shisu_juni,01_芝_長距離,3,81,8.6,24.7,50.1,44.5,-0.2586,-0.8934,0.4104,-2.4
COURSE_27×ichi_shisu_juni,01_芝_長距離,4,81,11.1,42.0,123.0,96.4,1.3681,0.9252,0.4104,4.1
COURSE_27×ichi_shisu_juni,01_芝_長距離,5,73,13.7,27.4,109.8,58.7,0.6437,0.0313,0.3929,1.7
COURSE_27×ichi_shisu_juni,01_芝_長距離,6,75,4.0,26.7,19.2,98.5,-0.7436,-0.148,0.3974,-2.1
COURSE_27×ichi_shisu_juni,01_芝_長距離,7,75,5.3,24.0,20.3,65.8,-0.7648,-0.7885,0.3974,-3.1
COURSE_27×ichi_shisu_juni,01_芝_長距離,8,70,8.6,24.3,53.9,65.7,-0.2882,-0.4296,0.3859,-1.6
COURSE_27×ichi_shisu_juni,01_芝_長距離,9,67,9.0,28.4,49.9,94.8,0.0708,0.108,0.3788,0.4
COURSE_27×ichi_shisu_juni,02_ダ_中距離,1,343,16.9,44.3,72.9,83.7,2.3199,0.0854,0.6794,7.1
COURSE_27×ichi_shisu_juni,02_ダ_中距離,10,234,4.7,23.1,59.5,75.8,-0.8553,-0.4538,0.6075,-4.3
COURSE_27×ichi_shisu_juni,02_ダ_中距離,11,191,1.0,15.2,8.1,51.2,-1.9247,-2.3183,0.5685,-6.6
COURSE_27×ichi_shisu_juni,02_ダ_中距離,12,145,4.8,18.6,53.6,72.3,-1.1677,-0.6919,0.5158,-4.6
COURSE_27×ichi_shisu_juni,02_ダ_中距離,13,109,2.8,15.6,68.4,74.5,-1.6538,-0.3292,0.4628,-4.4
COURSE_27×ichi_shisu_juni,02_ダ_中距離,14,68,8.8,14.7,141.2,79.6,-0.9122,1.2508,0.3812,0.3
COURSE_27×ichi_shisu_juni,02_ダ_中距離,2,320,15.9,40.6,108.9,86.9,1.9176,0.8909,0.6667,7.2
COURSE_27×ichi_shisu_juni,02_ダ_中距離,3,322,13.0,31.4,99.5,75.1,0.8616,0.2895,0.6678,4.3
COURSE_27×ichi_shisu_juni,02_ダ_中距離,4,318,10.1,28.3,55.1,58.9,0.2472,-1.141,0.6655,-2.9
COURSE_27×ichi_shisu_juni,02_ダ_中距離,5,307,10.4,31.6,115.9,105.2,0.5265,1.678,0.659,6.2
COURSE_27×ichi_shisu_juni,02_ダ_中距離,6,305,7.9,23.6,36.8,61.3,-0.3888,-1.4069,0.6577,-5.4
COURSE_27×ichi_shisu_juni,02_ダ_中距離,7,295,9.2,25.8,70.9,73.4,-0.0548,-0.3204,0.6515,-1.3
COURSE_27×ichi_shisu_juni,02_ダ_中距離,8,274,9.5,26.6,148.8,92.2,0.0435,1.8462,0.6376,5.3
COURSE_27×ichi_shisu_juni,02_ダ_中距離,9,276,5.1,22.8,72.3,83.7,-0.8232,0.0738,0.639,-3.0
COURSE_27×ichi_shisu_juni,02_ダ_短距離,1,318,16.7,39.9,77.8,70.7,1.5393,0.5069,0.6655,6.3
COURSE_27×ichi_shisu_juni,02_ダ_短距離,10,116,7.8,20.7,122.4,72.2,-0.5582,1.6904,0.4741,2.4
COURSE_27×ichi_shisu_juni,02_ダ_短距離,11,106,3.8,17.0,14.1,60.6,-1.2116,-1.5528,0.4577,-4.8
COURSE_27×ichi_shisu_juni,02_ダ_短距離,12,85,1.2,15.3,16.3,51.9,-1.5949,-1.9014,0.4186,-4.7
COURSE_27×ichi_shisu_juni,02_ダ_短距離,2,166,14.5,37.3,77.9,76.0,1.1468,0.7552,0.5416,4.9
COURSE_27×ichi_shisu_juni,02_ダ_短距離,3,157,8.3,31.2,39.0,65.0,0.1127,-0.7267,0.5309,-1.6
COURSE_27×ichi_shisu_juni,02_ダ_短距離,4,158,11.4,27.2,73.3,54.7,0.2159,-0.3477,0.5321,-0.2
COURSE_27×ichi_shisu_juni,02_ダ_短距離,5,150,12.0,30.7,106.2,87.0,0.4868,1.9723,0.5222,5.1
COURSE_27×ichi_shisu_juni,02_ダ_短距離,6,156,8.3,33.3,35.7,80.0,0.236,-0.1133,0.5297,0.5
COURSE_27×ichi_shisu_juni,02_ダ_短距離,7,146,6.8,30.8,63.8,95.2,-0.0743,1.2937,0.5171,3.1
COURSE_27×ichi_shisu_juni,02_ダ_短距離,8,138,6.5,22.5,57.3,57.5,-0.5943,-0.6175,0.5065,-3.3
COURSE_27×ichi_shisu_juni,02_ダ_短距離,9,142,7.0,18.3,58.0,53.4,-0.7864,-0.7902,0.5119,-4.0
COURSE_27×ichi_shisu_juni,02_芝_中距離,1,487,12.9,32.4,67.2,72.1,1.133,-0.6135,0.741,3.0
COURSE_27×ichi_shisu_juni,02_芝_中距離,10,182,6.0,22.0,121.9,85.7,-0.6689,0.9088,0.5592,0.3
COURSE_27×ichi_shisu_juni,02_芝_中距離,11,167,11.4,22.2,191.4,85.1,0.125,2.2108,0.5427,5.1
COURSE_27×ichi_shisu_juni,02_芝_中距離,12,137,6.6,16.1,182.5,86.5,-1.0404,2.0908,0.5051,2.1
COURSE_27×ichi_shisu_juni,02_芝_中距離,13,101,5.0,14.9,19.5,67.0,-1.3642,-1.702,0.449,-4.9
COURSE_27×ichi_shisu_juni,02_芝_中距離,14,72,4.2,16.7,77.2,75.3,-1.3398,-0.31,0.3906,-3.3
COURSE_27×ichi_shisu_juni,02_芝_中距離,15,55,3.6,18.2,22.0,93.3,-1.3099,-0.7245,0.3477,-3.3
COURSE_27×ichi_shisu_juni,02_芝_中距離,16,38,0.0,10.5,0.0,61.2,-2.4265,-2.2783,0.2945,-3.5
COURSE_27×ichi_shisu_juni,02_芝_中距離,2,265,11.7,31.7,78.9,90.1,0.9057,0.2457,0.6313,4.1
COURSE_27×ichi_shisu_juni,02_芝_中距離,3,259,11.6,34.7,74.2,71.5,1.1241,-0.5015,0.6269,2.8
COURSE_27×ichi_shisu_juni,02_芝_中距離,4,249,9.2,30.1,93.9,93.4,0.4211,0.6479,0.6194,3.6
COURSE_27×ichi_shisu_juni,02_芝_中距離,5,251,9.2,30.3,93.9,83.0,0.4366,0.2802,0.6209,2.6
COURSE_27×ichi_shisu_juni,02_芝_中距離,6,259,10.8,29.3,82.6,75.2,0.5896,-0.2107,0.6269,1.7
COURSE_27×ichi_shisu_juni,02_芝_中距離,7,229,8.7,29.3,51.7,78.7,0.2869,-0.6753,0.6034,-1.1
COURSE_27×ichi_shisu_juni,02_芝_中距離,8,239,7.1,25.5,90.1,75.7,-0.2387,-0.0502,0.6116,-1.1
COURSE_27×ichi_shisu_juni,02_芝_中距離,9,212,8.5,25.5,81.8,80.5,-0.0369,-0.0385,0.5886,-0.3
COURSE_27×ichi_shisu_juni,02_芝_短距離,1,1008,11.8,29.5,80.2,68.6,0.8586,-0.3344,0.8461,3.2
COURSE_27×ichi_shisu_juni,02_芝_短距離,10,233,5.2,22.3,38.2,83.0,-0.5637,-0.6024,0.6067,-3.8
COURSE_27×ichi_shisu_juni,02_芝_短距離,11,220,8.2,21.8,96.8,82.3,-0.193,0.4042,0.5957,0.5
COURSE_27×ichi_shisu_juni,02_芝_短距離,12,179,4.5,15.6,63.9,69.6,-1.1485,-0.5881,0.556,-4.8
COURSE_27×ichi_shisu_juni,02_芝_短距離,13,166,4.8,16.9,102.4,49.3,-1.0127,-0.5741,0.5416,-4.4
COURSE_27×ichi_shisu_juni,02_芝_短距離,14,131,3.8,14.5,93.3,53.8,-1.3239,-0.5871,0.4967,-4.5
COURSE_27×ichi_shisu_juni,02_芝_短距離,15,112,7.1,16.1,172.0,84.4,-0.759,1.7938,0.4677,2.1
COURSE_27×ichi_shisu_juni,02_芝_短距離,16,79,5.1,19.0,117.5,132.6,-0.8185,2.4089,0.4061,2.7
COURSE_27×ichi_shisu_juni,02_芝_短距離,2,312,13.1,32.7,105.1,93.8,1.269,0.9252,0.662,6.4
COURSE_27×ichi_shisu_juni,02_芝_短距離,3,302,13.6,34.4,60.8,84.9,1.4612,-0.1434,0.6559,4.9
COURSE_27×ichi_shisu_juni,02_芝_短距離,4,303,9.9,34.3,102.6,101.9,0.9516,1.1456,0.6565,6.1
COURSE_27×ichi_shisu_juni,02_芝_短距離,5,283,7.4,24.0,80.4,71.2,-0.1408,-0.246,0.6437,-1.4
COURSE_27×ichi_shisu_juni,02_芝_短距離,6,285,8.8,27.0,52.3,80.6,0.2686,-0.433,0.645,-0.4
COURSE_27×ichi_shisu_juni,02_芝_短距離,7,291,8.2,26.8,71.0,85.5,0.1725,0.0554,0.6489,0.9
COURSE_27×ichi_shisu_juni,02_芝_短距離,8,260,7.7,26.5,36.8,87.6,0.0827,-0.4769,0.6276,-1.3
COURSE_27×ichi_shisu_juni,02_芝_短距離,9,240,6.7,20.0,64.3,67.3,-0.5282,-0.6561,0.6124,-3.9
COURSE_27×ichi_shisu_juni,02_芝_長距離,1,52,11.5,34.6,95.3,70.2,0.8144,-0.1894,0.3392,1.4
COURSE_27×ichi_shisu_juni,02_芝_長距離,10,38,13.2,26.3,105.3,75.7,0.4147,0.0043,0.2945,0.8
COURSE_27×ichi_shisu_juni,02_芝_長距離,11,34,8.8,23.5,26.2,50.5,-0.438,-1.2022,0.2799,-2.2
COURSE_27×ichi_shisu_juni,02_芝_長距離,2,47,6.4,31.9,45.7,127.7,-0.1316,0.3586,0.3243,0.3
COURSE_27×ichi_shisu_juni,02_芝_長距離,3,51,15.7,31.4,116.6,79.1,1.1719,0.1731,0.3363,2.5
COURSE_27×ichi_shisu_juni,02_芝_長距離,4,49,10.2,18.4,75.6,43.5,-0.6323,-0.8533,0.3304,-2.5
COURSE_27×ichi_shisu_juni,02_芝_長距離,5,48,6.2,29.2,215.1,149.6,-0.3703,2.3717,0.3273,2.7
COURSE_27×ichi_shisu_juni,02_芝_長距離,6,51,9.8,31.4,41.5,67.5,0.3203,-0.753,0.3363,-0.7
COURSE_27×ichi_shisu_juni,02_芝_長距離,7,45,8.9,35.6,45.6,86.4,0.5168,-0.3773,0.318,0.4
COURSE_27×ichi_shisu_juni,02_芝_長距離,8,47,6.4,21.3,24.5,50.4,-0.9555,-1.2202,0.3243,-3.1
COURSE_27×ichi_shisu_juni,02_芝_長距離,9,43,7.0,25.6,24.3,75.9,-0.5346,-0.7683,0.3116,-2.1
COURSE_27×ichi_shisu_juni,03_ダ_中距離,1,693,14.0,31.9,83.0,78.8,1.5693,0.1002,0.7963,6.9
COURSE_27×ichi_shisu_juni,03_ダ_中距離,10,416,4.6,21.4,55.5,89.3,-0.7652,-0.1175,0.714,-3.8
COURSE_27×ichi_shisu_juni,03_ダ_中距離,11,375,7.5,20.5,82.4,77.8,-0.3907,0.0333,0.6956,-1.6
COURSE_27×ichi_shisu_juni,03_ダ_中距離,12,346,6.4,20.8,60.4,80.9,-0.5362,-0.4086,0.681,-3.6
COURSE_27×ichi_shisu_juni,03_ダ_中距離,13,312,3.8,18.6,64.7,79.0,-1.1231,-0.3876,0.662,-5.2
COURSE_27×ichi_shisu_juni,03_ダ_中距離,14,278,2.5,14.0,104.2,63.7,-1.7088,-0.086,0.6403,-5.8
COURSE_27×ichi_shisu_juni,03_ダ_中距離,15,209,4.8,14.4,122.9,67.6,-1.3187,0.6198,0.5858,-2.9
COURSE_27×ichi_shisu_juni,03_ダ_中距離,2,538,10.8,29.9,74.1,67.6,0.906,-0.7079,0.7573,1.6
COURSE_27×ichi_shisu_juni,03_ダ_中距離,3,524,13.0,31.3,108.2,71.4,1.3641,0.4119,0.7531,6.6
COURSE_27×ichi_shisu_juni,03_ダ_中距離,4,518,9.8,34.2,81.2,98.2,1.11,1.0315,0.7512,7.1
COURSE_27×ichi_shisu_juni,03_ダ_中距離,5,490,8.6,26.7,119.3,84.8,0.2976,1.391,0.742,5.9
COURSE_27×ichi_shisu_juni,03_ダ_中距離,6,474,8.9,24.1,82.3,57.4,0.1271,-1.0002,0.7364,-3.2
COURSE_27×ichi_shisu_juni,03_ダ_中距離,7,477,8.4,23.9,81.6,79.4,0.0328,0.0924,0.7375,0.5
COURSE_27×ichi_shisu_juni,03_ダ_中距離,8,453,6.6,24.1,76.2,87.1,-0.2296,0.3345,0.7287,0.2
COURSE_27×ichi_shisu_juni,03_ダ_中距離,9,439,6.2,22.6,87.0,85.9,-0.4169,0.5678,0.7234,0.2
COURSE_27×ichi_shisu_juni,03_ダ_短距離,1,540,13.1,33.0,99.8,84.1,1.5143,0.4912,0.7579,7.1
COURSE_27×ichi_shisu_juni,03_ダ_短距離,10,246,7.7,18.7,90.1,52.9,-0.2583,-0.4985,0.6171,-2.6
COURSE_27×ichi_shisu_juni,03_ダ_短距離,11,218,3.2,16.5,17.9,70.3,-1.0276,-1.0821,0.5939,-5.6
COURSE_27×ichi_shisu_juni,03_ダ_短距離,12,188,6.9,18.1,44.0,76.3,-0.4103,-0.5372,0.5654,-3.0
COURSE_27×ichi_shisu_juni,03_ダ_短距離,13,199,3.0,15.1,72.6,80.7,-1.1566,0.0008,0.5764,-3.9
COURSE_27×ichi_shisu_juni,03_ダ_短距離,14,163,1.2,8.0,5.6,28.8,-1.9175,-2.3898,0.5381,-6.3
COURSE_27×ichi_shisu_juni,03_ダ_短距離,15,142,3.5,15.5,39.9,77.3,-1.0598,-0.57,0.5119,-4.2
COURSE_27×ichi_shisu_juni,03_ダ_短距離,16,132,3.8,15.2,23.5,61.2,-1.0411,-1.2475,0.4981,-4.9
COURSE_27×ichi_shisu_juni,03_ダ_短距離,2,317,11.4,32.5,165.7,104.8,1.2478,2.0179,0.6649,7.3
COURSE_27×ichi_shisu_juni,03_ダ_短距離,3,300,13.7,30.3,120.7,82.3,1.3988,0.7481,0.6547,6.3
COURSE_27×ichi_shisu_juni,03_ダ_短距離,4,294,7.8,29.6,54.0,90.9,0.5494,0.0058,0.6509,2.3
COURSE_27×ichi_shisu_juni,03_ダ_短距離,5,300,10.3,28.7,125.0,79.4,0.8221,0.7322,0.6547,5.1
COURSE_27×ichi_shisu_juni,03_ダ_短距離,6,280,9.3,25.0,93.4,78.6,0.4172,0.2481,0.6417,2.5
COURSE_27×ichi_shisu_juni,03_ダ_短距離,7,282,7.1,23.0,80.1,84.6,-0.0262,0.2165,0.643,0.6
COURSE_27×ichi_shisu_juni,03_ダ_短距離,8,269,8.2,26.0,72.8,103.4,0.3412,0.6206,0.6341,3.3
COURSE_27×ichi_shisu_juni,03_ダ_短距離,9,268,6.0,22.4,76.9,80.1,-0.2188,0.0474,0.6334,-0.7
COURSE_27×ichi_shisu_juni,03_芝_中距離,1,1262,9.0,26.9,67.4,70.9,0.3527,-0.746,0.8714,-1.5
COURSE_27×ichi_shisu_juni,03_芝_中距離,10,347,8.9,23.3,67.0,74.4,0.0113,-0.6184,0.6816,-2.2
COURSE_27×ichi_shisu_juni,03_芝_中距離,11,318,8.5,23.9,88.7,74.2,-0.0015,-0.1724,0.6655,-0.6
COURSE_27×ichi_shisu_juni,03_芝_中距離,12,283,4.9,16.6,81.6,82.7,-1.2627,0.0092,0.6437,-4.6
COURSE_27×ichi_shisu_juni,03_芝_中距離,13,269,5.6,19.3,100.5,90.1,-0.902,0.6919,0.6341,-1.4
COURSE_27×ichi_shisu_juni,03_芝_中距離,14,232,5.6,14.7,139.4,77.8,-1.3168,1.0277,0.6059,-1.9
COURSE_27×ichi_shisu_juni,03_芝_中距離,15,199,6.0,17.6,98.8,63.0,-0.9883,-0.3962,0.5764,-4.3
COURSE_27×ichi_shisu_juni,03_芝_中距離,16,156,4.5,19.9,54.1,82.5,-1.0321,-0.5736,0.5297,-4.3
COURSE_27×ichi_shisu_juni,03_芝_中距離,2,451,9.3,25.5,77.3,73.3,0.2767,-0.4458,0.728,-0.4
COURSE_27×ichi_shisu_juni,03_芝_中距離,3,429,13.5,35.7,92.6,95.1,1.8999,0.7209,0.7194,7.6
COURSE_27×ichi_shisu_juni,03_芝_中距離,4,420,12.9,30.7,118.8,90.3,1.3485,1.0823,0.7157,7.2
COURSE_27×ichi_shisu_juni,03_芝_中距離,5,422,7.6,26.8,55.3,82.3,0.1093,-0.5563,0.7165,-1.6
COURSE_27×ichi_shisu_juni,03_芝_中距離,6,406,9.1,27.6,94.4,96.7,0.4326,0.8206,0.7097,4.6
COURSE_27×ichi_shisu_juni,03_芝_中距離,7,409,7.6,22.7,84.5,62.2,-0.2605,-0.7263,0.711,-3.7
COURSE_27×ichi_shisu_juni,03_芝_中距離,8,389,7.5,26.0,92.1,92.4,0.0204,0.6055,0.7022,2.3
COURSE_27×ichi_shisu_juni,03_芝_中距離,9,386,7.3,22.8,65.4,82.4,-0.3017,-0.3412,0.7008,-2.6
COURSE_27×ichi_shisu_juni,03_芝_短距離,1,1246,9.9,27.2,68.5,67.6,0.6892,-0.5507,0.87,1.4
COURSE_27×ichi_shisu_juni,03_芝_短距離,10,344,9.6,24.1,96.1,76.0,0.3766,0.4859,0.68,3.3
COURSE_27×ichi_shisu_juni,03_芝_短距離,11,326,5.2,19.9,79.3,74.9,-0.6807,0.0337,0.6701,-2.8
COURSE_27×ichi_shisu_juni,03_芝_短距離,12,299,5.7,18.7,89.1,72.4,-0.7039,0.1575,0.654,-2.4
COURSE_27×ichi_shisu_juni,03_芝_短距離,13,282,4.3,17.0,46.3,62.3,-1.0715,-1.3195,0.643,-6.4
COURSE_27×ichi_shisu_juni,03_芝_短距離,14,249,4.8,18.5,92.4,113.9,-0.8639,2.0859,0.6194,3.2
COURSE_27×ichi_shisu_juni,03_芝_短距離,15,239,5.4,13.8,33.3,70.2,-1.1704,-1.2794,0.6116,-6.2
COURSE_27×ichi_shisu_juni,03_芝_短距離,16,169,4.7,15.4,34.9,58.6,-1.1447,-1.7579,0.545,-5.8
COURSE_27×ichi_shisu_juni,03_芝_短距離,2,427,11.0,29.3,91.4,70.9,1.0433,0.1458,0.7186,4.9
COURSE_27×ichi_shisu_juni,03_芝_短距離,3,426,9.6,28.9,78.1,82.7,0.7869,0.3525,0.7181,4.6
COURSE_27×ichi_shisu_juni,03_芝_短距離,4,414,8.9,26.1,97.9,81.9,0.4364,0.792,0.7132,4.6
COURSE_27×ichi_shisu_juni,03_芝_短距離,5,425,11.1,29.2,82.1,78.3,1.0506,0.2524,0.7177,5.2
COURSE_27×ichi_shisu_juni,03_芝_短距離,6,405,7.7,25.7,56.1,84.1,0.2118,-0.113,0.7093,0.6
COURSE_27×ichi_shisu_juni,03_芝_短距離,7,397,8.6,28.2,91.4,95.6,0.5683,1.2465,0.7058,6.0
COURSE_27×ichi_shisu_juni,03_芝_短距離,8,375,8.8,24.0,103.7,91.1,0.2411,1.3411,0.6956,5.2
COURSE_27×ichi_shisu_juni,03_芝_短距離,9,385,6.2,19.0,77.1,71.8,-0.5989,-0.1572,0.7003,-3.2
COURSE_27×ichi_shisu_juni,03_芝_長距離,1,108,2.8,21.3,18.9,57.1,-1.05,-1.193,0.4611,-4.5
COURSE_27×ichi_shisu_juni,03_芝_長距離,10,82,9.8,20.7,35.3,53.5,-0.0303,-1.098,0.4125,-2.3
COURSE_27×ichi_shisu_juni,03_芝_長距離,11,79,13.9,21.5,215.7,83.9,0.6616,1.2169,0.4061,3.5
COURSE_27×ichi_shisu_juni,03_芝_長距離,12,62,4.8,14.5,241.4,106.2,-1.3038,1.8729,0.3663,0.5
COURSE_27×ichi_shisu_juni,03_芝_長距離,13,56,5.4,16.1,107.0,97.7,-1.0806,0.405,0.3504,-1.6
COURSE_27×ichi_shisu_juni,03_芝_長距離,14,48,6.2,20.8,232.5,102.7,-0.5719,1.7223,0.3273,1.7
COURSE_27×ichi_shisu_juni,03_芝_長距離,15,43,14.0,27.9,41.4,125.7,1.2031,0.2721,0.3116,2.4
COURSE_27×ichi_shisu_juni,03_芝_長距離,2,107,9.3,27.1,55.3,79.3,0.4196,-0.4343,0.4594,0.2
COURSE_27×ichi_shisu_juni,03_芝_長距離,3,105,8.6,29.5,59.7,82.7,0.51,-0.3295,0.456,0.7
COURSE_27×ichi_shisu_juni,03_芝_長距離,4,102,9.8,29.4,54.7,75.9,0.6851,-0.5018,0.4508,0.8
COURSE_27×ichi_shisu_juni,03_芝_長距離,5,106,7.5,28.3,21.9,55.6,0.2434,-1.1909,0.4577,-2.1
COURSE_27×ichi_shisu_juni,03_芝_長距離,6,99,9.1,31.3,175.6,88.5,0.7344,0.9085,0.4454,3.6
COURSE_27×ichi_shisu_juni,03_芝_長距離,7,101,11.9,29.7,149.1,110.0,1.0305,1.0397,0.449,4.2
COURSE_27×ichi_shisu_juni,03_芝_長距離,8,94,4.3,22.3,64.6,71.1,-0.7387,-0.4922,0.4362,-2.9
COURSE_27×ichi_shisu_juni,03_芝_長距離,9,87,9.2,26.4,49.2,78.1,0.3468,-0.5157,0.4227,-0.2
COURSE_27×ichi_shisu_juni,04_ダ_中距離,1,921,12.4,34.1,84.2,73.1,1.2126,0.1969,0.835,6.4
COURSE_27×ichi_shisu_juni,04_ダ_中距離,10,493,6.1,20.1,78.4,75.2,-0.6593,0.1506,0.743,-2.6
COURSE_27×ichi_shisu_juni,04_ダ_中距離,11,431,4.2,20.2,44.1,72.0,-0.909,-0.8284,0.7202,-6.1
COURSE_27×ichi_shisu_juni,04_ダ_中距離,12,371,7.0,19.4,89.1,88.3,-0.5885,1.0028,0.6937,1.1
COURSE_27×ichi_shisu_juni,04_ダ_中距離,13,329,3.3,16.7,50.2,77.4,-1.2856,-0.436,0.6718,-5.8
COURSE_27×ichi_shisu_juni,04_ダ_中距離,14,252,3.6,12.3,57.5,54.7,-1.5655,-1.284,0.6217,-6.7
COURSE_27×ichi_shisu_juni,04_ダ_中距離,15,167,4.8,15.6,60.6,72.0,-1.1629,-0.427,0.5427,-4.4
COURSE_27×ichi_shisu_juni,04_ダ_中距離,2,653,12.3,35.8,58.4,79.9,1.3229,-0.1236,0.7875,5.5
COURSE_27×ichi_shisu_juni,04_ダ_中距離,3,624,12.3,33.0,96.8,77.7,1.1189,0.7112,0.7806,6.9
COURSE_27×ichi_shisu_juni,04_ダ_中距離,4,623,11.9,31.9,61.2,72.0,0.9847,-0.4124,0.7804,3.2
COURSE_27×ichi_shisu_juni,04_ダ_中距離,5,621,11.4,27.7,110.3,77.4,0.6112,1.0261,0.7799,6.2
COURSE_27×ichi_shisu_juni,04_ダ_中距離,6,604,8.4,26.2,76.8,72.3,0.0961,-0.0193,0.7756,0.4
COURSE_27×ichi_shisu_juni,04_ダ_中距離,7,561,7.7,24.8,62.7,68.0,-0.1005,-0.5566,0.764,-2.7
COURSE_27×ichi_shisu_juni,04_ダ_中距離,8,539,5.9,20.6,60.3,68.5,-0.6499,-0.5924,0.7576,-5.0
COURSE_27×ichi_shisu_juni,04_ダ_中距離,9,540,8.5,24.1,103.0,88.1,-0.0433,1.332,0.7579,4.7
COURSE_27×ichi_shisu_juni,04_ダ_短距離,1,836,14.2,34.1,77.9,80.6,1.5924,0.0736,0.8224,7.1
COURSE_27×ichi_shisu_juni,04_ダ_短距離,10,411,4.1,19.5,23.7,64.2,-0.8287,-1.3239,0.7119,-6.7
COURSE_27×ichi_shisu_juni,04_ダ_短距離,11,398,4.0,13.8,24.8,50.6,-1.2559,-1.7226,0.7062,-7.6
COURSE_27×ichi_shisu_juni,04_ダ_短距離,12,354,4.8,18.9,80.8,105.8,-0.7779,0.894,0.6852,-0.2
COURSE_27×ichi_shisu_juni,04_ダ_短距離,13,342,6.4,20.2,96.0,89.0,-0.4679,0.6299,0.6789,0.2
COURSE_27×ichi_shisu_juni,04_ダ_短距離,14,299,4.3,18.7,54.5,70.3,-0.8598,-0.6284,0.654,-5.0
