segment,factors,type,grade,n_factors,is_cross,has_shirushi,orig_avg_place_roi,orig_total_samples,orig_pass_rate,n_valid_bets,mean_place_roi,std_individual,conservative_roi_lb,filter1_pass,oot_n_bets,oot_mean_roi,oot_conservative_roi,oot_roi_2023,oot_roi_2024,oot_roi_2025,oot_min_yearly_roi,filter2_pass,oot_skip_reason,cross_gain,filter3_pass,shirushi_filter_applied,best_shirushi_clb,optimal_odds_threshold,optimal_rank_threshold,shirushi_market_gap_roi,filter4_pass,all_pass,scaling_raw_score
KEIBAJO_SURFACE_09_ダ,prev2_chakujun,numeric,C,1,False,False,82.8,23177,0.5625,23089,79.98,188.53,77.55,False,5429,80.36,75.53,78.5,81.4,81.2,78.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_ダ,prev3_chakujun,numeric,C,1,False,False,81.0,21738,0.5625,21662,80.35,198.24,77.71,False,6164,79.28,74.53,81.7,73.1,82.8,73.1,False,,,False,False,,,,,False,False,
GLOBAL,shirushi_code_2+taikei_tomo,combo,B,2,True,True,80.8,165480,0.5625,164508,80.47,142.08,79.78,True,50764,80.39,79.2,80.4,80.6,80.3,80.3,True,,0.02,True,True,78.37,10.0,3.0,79.32,True,True,-15.22
KEIBAJO_SURFACE_02_芝,ichi_shisu_juni,numeric,C,1,False,False,80.7,8160,0.5625,8160,78.73,189.38,74.62,False,2229,79.51,71.93,80.2,74.0,83.8,74.0,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,shirushi_code_2+umaban_clean,combo,C,2,True,True,80.5,93283,0.5625,93283,80.9,143.25,79.98,True,27755,80.99,79.36,81.6,80.8,80.6,80.6,True,,0.0,True,True,78.75,10.0,3.0,80.02,True,True,-15.02
KEIBAJO_SURFACE_10_ダ,yoso_juni,numeric,C,1,False,False,80.2,10096,0.5625,10096,78.21,195.25,74.4,False,2912,80.71,73.73,81.9,76.9,85.0,76.9,False,,,False,False,,,,,False,False,
GLOBAL,shirushi_code_2+wakuban,combo,C,2,True,True,80.2,192442,0.5625,192442,80.45,141.0,79.82,True,57438,80.52,79.4,80.7,80.5,80.3,80.3,True,,0.0,True,True,78.47,10.0,3.0,79.35,True,True,-15.18
KEIBAJO_SURFACE_03_ダ,umaban_clean,numeric,C,1,False,False,80.0,10869,0.5625,10869,78.18,194.09,74.53,False,3276,79.86,73.39,76.8,81.6,81.1,76.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,pace_shisu_juni,numeric,C,1,False,False,79.9,14090,0.5625,14090,79.49,205.02,76.11,False,4400,77.54,71.82,76.9,74.4,81.1,74.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_09_芝,prev3_chakujun,numeric,C,1,False,False,79.6,15018,0.5625,14917,80.14,186.26,77.15,False,3617,78.58,72.94,79.0,77.3,78.5,77.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,gekiso_juni,numeric,C,1,False,False,79.6,21346,0.5625,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,kohan_3f_juni,numeric,C,1,False,False,79.5,8160,0.5625,8160,78.73,189.38,74.62,False,2231,79.07,71.51,79.8,74.0,83.1,74.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,ten_shisu_juni,numeric,C,1,False,False,79.5,14090,0.5625,14090,79.49,205.02,76.11,False,4400,77.54,71.82,76.9,74.4,81.1,74.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,goal_juni,numeric,C,1,False,False,79.4,21346,0.5625,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,yoso_juni,numeric,C,1,False,False,78.8,22719,0.5625,22646,78.74,189.59,76.27,False,6620,76.68,72.49,75.2,77.0,77.8,75.2,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho,numeric,C,1,False,False,78.6,21346,0.5625,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho,numeric,C,1,False,False,78.5,21346,0.5625,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,kohan_3f_sa,numeric,B,1,False,False,78.2,8160,0.5625,7907,79.01,188.19,74.86,False,2156,79.93,72.23,80.1,73.5,85.8,73.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,nyukyu_nannichimae,numeric,A,1,False,False,77.7,3909,0.5625,2761,83.82,211.86,75.92,False,926,83.05,70.0,84.3,63.3,94.6,63.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_芝,goal_juni,numeric,C,1,False,False,77.6,17759,0.5625,17618,79.74,183.78,77.02,False,6390,79.29,74.9,75.8,81.3,78.9,75.8,False,,,False,False,,,,,False,False,
GLOBAL,chokyo_yajirushi_code+wakuban,combo,C,2,True,False,77.3,360874,0.5625,360840,78.91,193.32,78.28,False,105683,78.17,77.06,78.0,77.9,78.6,77.9,False,,0.0,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_ダ,goal_juni,numeric,C,1,False,False,77.0,21508,0.5625,21508,80.78,203.98,78.06,False,7800,78.2,74.1,80.5,78.7,75.7,75.7,False,,,False,False,,,,,False,False,
SURFACE_2_芝,kyusha_hyoka_code+shirushi_code_4,combo,C,2,True,True,76.6,93812,0.5625,93477,79.23,122.44,78.44,False,28125,79.33,77.89,80.1,79.1,78.8,78.8,False,,0.0,False,True,76.62,10.0,3.0,77.72,False,False,
KEIBAJO_SURFACE_08_芝,prev1_chakujun,numeric,C,1,False,False,76.4,15131,0.5625,15038,79.37,180.23,76.49,False,5378,78.45,73.8,75.8,77.9,81.4,75.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_芝,prev2_chakujun,numeric,C,1,False,False,76.1,13616,0.5625,13477,82.26,206.85,78.77,False,4006,82.71,76.25,82.1,84.8,79.9,79.9,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,goal_juni,numeric,B,1,False,False,75.7,10869,0.5625,10869,78.18,194.09,74.53,False,3249,80.31,73.8,77.5,81.6,81.0,77.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_ダ,goal_sa,numeric,C,1,False,False,71.3,30839,0.5625,30126,79.81,199.45,77.56,False,8733,79.46,75.39,79.3,74.4,84.4,74.4,False,,,False,False,,,,,False,False,
GLOBAL,hizume_code+shirushi_code_5,combo,B,2,True,True,79.8,173883,0.5619,173414,79.95,136.9,79.3,True,51797,79.32,78.19,79.5,80.1,78.4,78.4,True,,-0.01,False,True,77.88,10.0,3.0,78.78,False,False,
GLOBAL,kishu_shisu+shirushi_code_2,combo,C,2,True,True,80.8,192442,0.5615,190991,80.44,141.25,79.81,True,56919,80.46,79.33,80.7,80.4,80.2,80.2,True,,-0.01,False,True,78.47,10.0,3.0,79.35,False,False,
SURFACE_2_ダ,prev2_chakujun+shirushi_code_3,combo,B,2,True,True,79.9,80727,0.5604,80166,79.79,128.3,78.9,False,23688,80.11,78.49,79.7,79.4,81.2,79.4,False,,0.13,False,True,77.19,10.0,3.0,78.43,False,False,
GLOBAL,kishu_kitai_tansho_ritsu,numeric,C,1,False,False,82.4,360874,0.5601,353165,78.72,195.21,78.08,False,103218,77.97,76.83,77.9,77.7,78.5,77.7,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kishu_shisu+prev1_corner4_bin,combo,C,2,True,False,81.5,164860,0.56,163395,78.99,195.2,78.05,False,47143,78.42,76.75,77.9,77.5,79.8,77.5,False,,-0.01,False,False,,,,,False,False,
SURFACE_2_ダ,kyusha_hyoka_code+prev2_chakujun,combo,A,2,True,False,79.6,151215,0.56,150578,79.39,193.11,78.41,False,43159,78.95,77.21,78.8,78.0,80.1,78.0,False,,-0.01,False,False,,,,,False,False,
GLOBAL,bac_tosu+shirushi_code_5,combo,C,2,True,True,79.6,193685,0.56,193467,79.94,137.94,79.32,True,57920,79.45,78.38,80.0,79.9,78.5,78.5,True,,0.0,True,True,77.91,10.0,3.0,78.77,False,False,
GLOBAL,chokyo_yajirushi_code+moshoku_code,combo,C,2,True,False,78.7,360874,0.56,360582,78.91,193.32,78.28,False,105608,78.17,77.06,78.0,77.9,78.7,77.9,False,,0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,dochu_sa,numeric,C,1,False,False,78.1,21346,0.56,20968,79.2,194.21,76.57,False,6174,81.16,76.24,80.5,80.4,82.4,80.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,goal_sa,numeric,B,1,False,False,71.5,10869,0.56,10066,79.75,189.21,76.06,False,3077,82.87,76.14,80.6,84.7,83.7,80.6,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,prev3_chakujun+shirushi_code_1,combo,B,2,True,True,80.4,86237,0.5596,85778,80.36,145.7,79.38,True,24970,80.38,78.61,81.3,80.2,79.6,79.6,True,,0.31,True,True,78.18,10.0,3.0,79.48,True,True,-15.62
GLOBAL,kishu_minarai_code+uma_deokure_ritsu,combo,S,2,True,False,78.9,48528,0.5595,42414,78.54,211.37,76.53,False,13300,78.13,74.72,74.8,77.7,82.5,74.8,False,,-0.87,False,False,,,,,False,False,
SURFACE_2_ダ,prev2_chakujun+shirushi_code_2,combo,B,2,True,True,81.1,82048,0.5591,81673,81.23,144.55,80.24,True,23920,81.47,79.7,82.4,81.2,80.8,80.8,True,,0.35,True,True,79.07,10.0,3.0,80.44,True,True,-14.76
SURFACE_2_芝,babajotai_heavy+joho_shisu,combo,C,2,True,False,80.5,170977,0.558,169580,78.66,190.85,77.75,False,50119,77.72,76.13,78.0,77.6,77.7,77.6,False,,0.0,False,False,,,,,False,False,
SURFACE_2_ダ,chokyo_yajirushi_code+joho_shisu,combo,B,2,True,False,80.7,177971,0.5574,174802,78.83,196.98,77.91,False,51015,78.58,76.95,77.8,78.4,79.5,77.8,False,,0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_障,kijun_ninkijun_tansho,numeric,A,1,False,False,92.8,1520,0.5556,1237,84.88,177.04,75.02,False,0,,,,,,,False,insufficient_oot_data,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_障,yoso_juni,numeric,S,1,False,False,86.4,1520,0.5556,1219,85.06,175.01,75.24,False,0,,,,,,,False,insufficient_oot_data,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,rotation,numeric,C,1,False,False,84.6,10313,0.5556,9494,79.29,191.75,75.44,False,2843,80.69,73.78,81.4,79.7,80.8,79.7,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_ダ,ls_shisu_juni,numeric,C,1,False,False,83.9,30839,0.5556,30839,79.42,200.69,77.18,False,8946,78.4,74.4,78.3,73.3,83.5,73.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_芝,pace_shisu_juni,numeric,C,1,False,False,82.4,17759,0.5556,17759,79.39,183.85,76.69,False,6414,79.42,75.01,76.3,81.3,79.1,76.3,False,,,False,False,,,,,False,False,
SURFACE_2_芝,bataiju_change_bin+moshoku_code,combo,A,2,True,False,81.4,148513,0.5556,147857,78.9,189.74,77.94,False,43524,78.2,76.49,78.6,77.5,78.5,77.5,False,,-0.01,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_芝,ls_shisu_juni,numeric,C,1,False,False,81.4,17759,0.5556,17707,79.38,183.67,76.68,False,6406,79.28,74.88,76.3,81.3,78.4,76.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_ダ,joa_ls_shisu,numeric,C,1,False,False,81.4,21508,0.5556,17209,80.58,212.19,77.41,False,7568,77.8,73.64,80.6,78.2,75.8,75.8,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,prev2_chakujun,numeric,C,1,False,False,80.6,151215,0.5556,151215,79.42,193.22,78.44,False,43413,78.87,77.14,78.7,78.1,79.8,78.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_障,yoso_juni,numeric,A,1,False,False,80.2,1478,0.5556,1218,82.3,163.86,73.1,False,452,75.62,63.25,73.4,91.4,77.7,73.4,False,,,False,False,,,,,False,False,
SURFACE_2_芝,moshoku_code+shirushi_code_5,combo,C,2,True,True,80.2,92944,0.5556,92814,79.86,136.02,78.99,False,27799,79.01,77.47,80.3,79.3,77.5,77.5,False,,-0.01,False,True,77.49,10.0,3.0,78.72,False,False,
SURFACE_2_ダ,babajotai_heavy+gekiso_type,combo,C,2,True,False,80.0,68848,0.5556,68848,79.69,230.33,77.97,False,19791,79.08,76.0,76.2,80.3,80.7,76.2,False,,0.0,False,False,,,,,False,False,
COURSE_27,prev2_chakujun,combo,C,1,False,False,79.8,296151,0.5556,296147,79.52,192.31,78.83,False,85888,78.56,77.34,78.5,77.9,79.3,77.9,False,,,False,False,,,,,False,False,
GLOBAL,prev2_chakujun,numeric,C,1,False,False,79.8,296151,0.5556,296147,79.52,192.31,78.83,False,85888,78.56,77.34,78.5,77.9,79.3,77.9,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,moshoku_code+shirushi_code_2,combo,C,2,True,True,79.5,93283,0.5556,92986,80.9,143.29,79.98,True,27662,81.03,79.39,81.7,80.8,80.6,80.6,True,,-0.01,False,True,78.77,10.0,3.0,80.05,False,False,
KEIBAJO_SURFACE_03_芝,ten_shisu,numeric,C,1,False,False,79.3,14090,0.5556,2263,73.61,204.44,65.18,False,773,75.25,60.77,72.8,65.0,90.6,65.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_芝,ichi_shisu_juni,numeric,C,1,False,False,79.3,16948,0.5556,16948,80.11,203.08,77.06,False,4996,80.55,74.89,79.8,80.4,81.8,79.8,False,,,False,False,,,,,False,False,
SURFACE_2_芝,moshoku_code+shirushi_code_3,combo,C,2,True,True,79.3,93457,0.5556,93330,79.31,127.86,78.49,False,28021,78.75,77.31,80.2,78.0,78.0,78.0,False,,-0.01,False,True,76.75,10.0,3.0,77.9,False,False,
SURFACE_2_ダ,rotation+shirushi_code_1,combo,B,2,True,True,78.8,101539,0.5556,96711,80.48,146.59,79.55,True,28576,80.95,79.26,81.6,80.0,80.9,80.0,True,,0.29,True,True,78.31,10.0,3.0,79.53,True,True,-15.45
KEIBAJO_SURFACE_10_ダ,class_code,numeric,C,1,False,False,78.6,9870,0.5556,9536,78.77,194.78,74.86,False,2736,81.04,73.87,82.3,78.4,82.5,78.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,prev1_bataiju_bin,numeric,C,1,False,False,78.3,19698,0.5556,19662,79.08,188.58,76.45,False,5680,78.02,73.46,76.1,79.5,78.4,76.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_01_芝,uma_tokki_1,numeric,C,1,False,False,77.5,7591,0.5556,4741,79.55,187.99,74.2,False,1431,79.69,70.95,79.1,91.3,69.0,69.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,sanchimei,code,A,1,False,False,77.2,8160,0.5556,7677,79.3,190.67,75.03,False,2143,81.38,73.56,82.2,75.4,85.2,75.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_芝,yoso_juni,numeric,C,1,False,False,77.2,16948,0.5556,16948,80.11,203.08,77.06,False,4996,80.55,74.89,79.8,80.4,81.8,79.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,kakutoku_shokin_ruikei,numeric,C,1,False,False,76.2,22719,0.5556,6367,78.37,212.47,73.15,False,2061,70.26,62.95,65.1,71.5,81.3,65.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,ninki_shisu,numeric,C,1,False,False,76.0,14090,0.5556,1027,85.74,335.43,65.22,False,578,91.07,65.64,83.0,57.1,83.5,57.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,taikei_dou,numeric,C,1,False,False,75.7,9795,0.5556,9413,78.99,195.73,75.03,False,2703,81.08,73.86,82.7,78.3,83.6,78.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_ダ,kakutoku_shokin_ruikei,numeric,C,1,False,False,74.8,28213,0.5556,8547,78.79,219.89,74.13,False,2585,81.3,72.8,79.3,87.4,79.0,79.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_障,kijun_ninkijun_fukusho,numeric,A,1,False,False,73.7,1478,0.5556,1276,83.73,154.58,75.25,False,464,80.62,66.29,73.8,93.2,80.0,73.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_障,kijun_ninkijun_tansho,numeric,A,1,False,False,73.7,1478,0.5556,1276,83.73,154.58,75.25,False,464,80.62,66.29,73.8,93.2,80.0,73.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_障,prev2_chakujun,numeric,B,1,False,False,71.6,1531,0.5556,1102,77.8,162.23,68.23,False,623,80.3,65.5,80.7,60.6,111.2,60.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,goal_sa,numeric,C,1,False,False,71.0,22719,0.5556,22309,79.07,188.77,76.59,False,6536,77.09,72.88,75.8,77.3,78.9,75.8,False,,,False,False,,,,,False,False,
GLOBAL,prev1_chakujun+shirushi_code_2,combo,C,2,True,True,80.1,174709,0.5543,174198,80.46,141.79,79.79,True,51733,80.47,79.28,80.5,80.6,80.3,80.3,True,,-0.01,False,True,78.42,10.0,3.0,79.34,False,False,
SURFACE_2_芝,joho_shisu+prev1_corner4_bin,combo,C,2,True,False,79.9,148662,0.5538,146952,78.87,190.81,77.89,False,43210,78.14,76.42,78.3,77.7,78.4,77.7,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_ダ,shirushi_code_1+umaban_clean,combo,C,2,True,True,80.1,108475,0.5536,108475,80.06,145.62,79.2,True,32213,80.7,79.11,81.4,80.2,80.5,80.2,True,,0.0,True,True,77.98,10.0,3.0,79.14,False,False,
GLOBAL,kishu_shisu,numeric,C,1,False,False,81.4,360874,0.5526,360807,78.91,193.34,78.28,False,105666,78.17,77.06,78.0,77.9,78.6,77.9,False,,,False,False,,,,,False,False,
SURFACE_2_芝,bataiju_change_bin+shirushi_code_3,combo,C,2,True,True,81.1,81163,0.5517,80951,79.0,126.15,78.13,False,24243,78.19,76.67,79.3,77.8,77.6,77.6,False,,-0.3,False,True,76.36,10.0,3.0,77.57,False,False,
SURFACE_2_ダ,bataiju_change_bin+shirushi_code_6,combo,C,2,True,True,81.1,88318,0.5517,88097,79.43,130.37,78.57,False,26206,79.88,78.35,80.5,77.9,81.0,77.9,False,,0.23,False,True,76.79,5.0,3.0,77.91,False,False,
SURFACE_2_芝,chokyo_yajirushi_code+prev1_bataiju_bin,combo,B,2,True,False,80.7,148513,0.5517,147964,78.93,189.8,77.96,False,43516,78.3,76.59,78.7,77.8,78.5,77.8,False,,-0.0,False,False,,,,,False,False,
GLOBAL,kishu_shisu+kyi_kyusha_rank,combo,C,2,True,False,81.1,360478,0.5514,358805,78.85,193.29,78.22,False,105083,78.11,76.99,77.9,77.8,78.5,77.8,False,,-0.02,False,False,,,,,False,False,
SURFACE_2_芝,nyukyu_nannichimae+shirushi_code_6,combo,A,2,True,True,80.5,52718,0.5513,45927,81.06,127.38,79.9,True,15501,80.22,78.31,81.4,79.8,78.9,78.9,True,,1.31,True,True,78.04,15.0,3.0,79.64,True,True,-15.1
SURFACE_2_芝,chokyo_yajirushi_code+prev1_chakujun,combo,A,2,True,False,78.8,148662,0.551,147658,78.94,189.9,77.97,False,43434,78.25,76.54,78.5,77.8,78.5,77.8,False,,0.02,False,False,,,,,False,False,
SURFACE_2_ダ,rotation+shirushi_code_6,combo,A,2,True,True,77.6,88371,0.5505,83829,79.76,129.89,78.88,False,25011,80.26,78.7,81.3,77.8,81.7,77.8,False,,0.29,False,True,76.89,5.0,3.0,78.02,False,False,
GLOBAL,bataiju_change_bin+kyusha_hyoka_code,combo,B,2,True,False,80.8,325243,0.55,325033,79.13,192.69,78.47,False,94584,78.34,77.18,78.2,77.5,79.3,77.5,False,,-0.0,False,False,,,,,False,False,
SURFACE_2_芝,kyusha_hyoka_code+shirushi_code_1,combo,B,2,True,True,80.6,106727,0.55,106430,79.18,140.32,78.33,False,31876,79.12,77.62,80.0,78.4,79.1,78.4,False,,0.01,False,True,76.82,10.0,3.0,77.95,False,False,
GLOBAL,hizume_code,numeric,C,1,False,False,80.5,322746,0.55,322746,79.13,192.23,78.46,False,94445,78.43,77.26,78.2,77.8,79.3,77.8,False,,,False,False,,,,,False,False,
SURFACE_2_芝,joken_class_code+kyusha_hyoka_code,combo,C,2,True,False,80.2,170977,0.55,170977,78.68,190.2,77.78,False,50518,77.79,76.2,78.0,77.6,77.7,77.6,False,,0.0,False,False,,,,,False,False,
GLOBAL,shirushi_code_5+yy_int,combo,C,2,True,True,79.9,193685,0.55,193685,79.93,137.91,79.32,True,57920,79.45,78.38,80.0,79.9,78.5,78.5,True,,0.0,True,True,77.91,10.0,3.0,78.77,False,False,
KEIBAJO_SURFACE_01_ダ,dochu_sa,numeric,C,1,False,False,79.8,6936,0.55,6505,83.17,210.97,78.04,False,2059,81.99,73.27,79.5,90.3,74.8,74.8,False,,,False,False,,,,,False,False,
SURFACE_2_芝,shirushi_code_5+yy_int,combo,C,2,True,True,79.8,92944,0.55,92944,79.87,136.05,78.99,False,27936,79.02,77.48,80.3,79.3,77.5,77.5,False,,0.0,False,True,77.51,10.0,3.0,78.73,False,False,
SURFACE_2_芝,prev1_keibajo+shirushi_code_2,combo,C,2,True,True,79.7,80535,0.55,80238,79.65,139.17,78.69,False,23958,79.84,78.12,79.1,80.0,80.4,79.1,False,,-0.26,False,True,77.07,10.0,3.0,78.4,False,False,
KEIBAJO_SURFACE_08_芝,rotation,numeric,C,1,False,False,78.3,15135,0.55,14408,79.38,180.12,76.43,False,5179,79.27,74.5,76.5,78.7,82.9,76.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_芝,ninki_shisu,numeric,C,1,False,False,78.2,17759,0.55,2294,84.35,299.05,72.11,False,1300,81.32,66.76,61.4,92.0,79.6,61.4,False,,,False,False,,,,,False,False,
GLOBAL,kyusha_hyoka_code+shirushi_code_6,combo,C,2,True,True,75.1,195216,0.55,194988,79.48,129.4,78.91,False,58541,79.41,78.39,79.8,78.6,79.9,78.6,False,,0.0,False,True,77.24,10.0,3.0,78.04,False,False,
KEIBAJO_SURFACE_06_芝,kishu_shisu,numeric,C,1,False,False,80.8,22719,0.5484,22419,78.6,190.72,76.1,False,6476,76.43,72.15,74.9,76.7,78.1,74.9,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,shirushi_code_1+taikei_dou,combo,A,2,True,True,80.3,99507,0.5484,97207,80.3,145.75,79.39,True,29050,80.78,79.11,81.3,80.2,81.0,80.2,True,,0.26,True,True,78.15,5.0,3.0,79.3,True,True,-15.61
SURFACE_2_ダ,prev1_corner4+shirushi_code_5,combo,B,2,True,True,79.6,87600,0.5484,87132,79.77,139.1,78.84,False,25823,79.95,78.33,79.6,80.9,79.4,79.4,False,,0.18,False,True,77.23,5.0,3.0,78.43,False,False,
SURFACE_2_ダ,hizume_code+kyusha_hyoka_code,combo,A,2,True,False,80.7,163584,0.5476,162315,78.99,194.4,78.05,False,47112,78.52,76.85,77.9,77.7,79.9,77.7,False,,0.01,False,False,,,,,False,False,
SURFACE_2_ダ,joho_shisu+kishu_minarai_code,combo,A,2,True,False,79.6,33021,0.5476,27682,77.81,225.6,75.15,False,7997,80.31,75.38,75.7,79.8,85.7,75.7,False,,-0.85,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_ダ,kishu_kitai_rentai_ritsu,numeric,C,1,False,False,74.6,21508,0.5476,11315,81.33,226.97,77.15,False,5473,79.77,74.51,83.5,78.6,79.1,78.6,False,,,False,False,,,,,False,False,
SURFACE_2_芝,joho_shisu+shirushi_code_3,combo,B,2,True,True,79.4,93457,0.5474,90890,79.28,127.88,78.45,False,27431,78.69,77.23,79.9,77.9,78.1,77.9,False,,-0.01,False,True,76.76,10.0,3.0,77.92,False,False,
SURFACE_2_芝,kishu_shisu+shirushi_code_5,combo,B,2,True,True,82.3,92944,0.5472,90853,79.78,135.75,78.9,False,27240,78.64,77.09,79.8,78.8,77.5,77.5,False,,0.04,False,True,77.54,10.0,3.0,78.77,False,False,
SURFACE_2_ダ,joho_shisu,numeric,C,1,False,False,81.3,177971,0.5472,177627,78.86,196.11,77.95,False,51654,78.55,76.93,77.9,78.4,79.4,77.9,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kijun_ninkijun_tansho+shirushi_code_3,combo,S,2,True,True,80.1,94586,0.5472,93685,79.67,131.22,78.83,False,28018,79.36,77.87,78.7,79.1,80.3,78.7,False,,-0.03,False,True,77.16,10.0,3.0,78.34,False,False,
GLOBAL,hizume_code+shirushi_code_3,combo,C,2,True,True,79.7,175046,0.5472,174655,79.7,129.86,79.09,True,52128,79.3,78.23,79.0,78.9,79.8,78.9,True,,-0.01,False,True,77.54,10.0,3.0,78.39,False,False,
KEIBAJO_SURFACE_07_ダ,prev1_bataiju,numeric,C,1,False,False,77.1,20132,0.5472,18687,79.72,194.84,76.93,False,5309,81.92,76.58,79.2,83.1,83.0,79.2,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,manken_shirushi+sanchimei,combo,A,2,True,False,78.1,111609,0.5465,108501,80.32,178.78,79.26,True,32262,80.09,78.18,78.0,80.6,81.3,78.0,True,,0.02,True,False,,,,,True,True,-15.74
GLOBAL,nyukyu_nannichimae+shirushi_code_5,combo,A,2,True,True,78.6,98814,0.5464,92006,81.06,140.39,80.15,True,30723,80.2,78.7,80.2,81.4,78.9,78.9,True,,0.88,True,True,78.53,15.0,3.0,79.78,True,True,-14.85
KEIBAJO_SURFACE_01_ダ,rotation,numeric,B,1,False,False,86.5,6724,0.5455,6053,82.85,207.52,77.62,False,1887,79.74,71.46,80.9,83.7,74.6,74.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,kakutoku_shokin_ruikei,numeric,C,1,False,False,81.9,21346,0.5455,5420,81.74,230.23,75.61,False,1755,86.65,76.01,82.2,76.5,96.5,76.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,joho_shisu,numeric,C,1,False,False,81.8,21346,0.5455,20823,78.91,197.95,76.22,False,6127,80.29,75.31,80.4,78.9,81.2,78.9,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,bac_tosu+manken_shirushi,combo,B,2,True,False,81.1,111609,0.5455,111320,80.13,178.43,79.09,True,33089,79.93,78.05,78.2,80.7,80.9,78.2,True,,0.01,True,False,,,,,True,True,-15.91
KEIBAJO_SURFACE_09_ダ,taikei_dou,numeric,C,1,False,False,79.7,25285,0.5455,24881,79.44,188.56,77.09,False,5799,79.23,74.59,77.3,82.6,79.1,77.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,uma_deokure_ritsu,numeric,C,1,False,False,78.4,19686,0.5455,18285,78.86,186.09,76.16,False,5284,77.15,72.54,76.2,79.6,76.0,76.0,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,sanchimei+shirushi_code_1,combo,B,2,True,True,78.0,108475,0.5455,105668,80.19,145.74,79.31,True,31427,80.85,79.24,81.6,80.2,80.7,80.2,True,,0.04,True,True,78.02,10.0,3.0,79.19,True,True,-15.69
