rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
814,phase1,KEIBAJO_SURFACE_04_障,joho_shisu,numeric,C,,1.067,7,1,89.0,80.2,107.5,84.8,2167
815,phase1,KEIBAJO_SURFACE_05_ダ,kyori,numeric,C,,1.067,3,0,77.4,79.7,91.9,84.4,2857
816,phase1,KEIBAJO_SURFACE_02_ダ,shirushi_code_5,numeric,C,,1.065,5,0,68.9,80.5,79.7,88.1,2494
817,phase1,KEIBAJO_SURFACE_03_芝,uma_start_shisu,numeric,C,,1.063,8,1,85.9,82.3,100.9,91.7,10602
818,phase1,SURFACE_2_ダ,barei,numeric,C,,1.063,4,0,77.8,78.2,88.4,79.8,34029
819,phase1,KEIBAJO_SURFACE_03_ダ,shirushi_code_6,numeric,C,,1.063,5,1,83.2,82.0,100.5,86.0,4686
820,phase1,KEIBAJO_SURFACE_03_芝,prev1_bataiju_bin,numeric,C,,1.063,6,1,83.2,78.2,101.8,85.1,10648
821,phase1,SURFACE_2_芝,kyori_tekisei_2,numeric,C,,1.061,3,0,73.6,76.2,88.6,81.6,6805
822,phase1,SURFACE_2_ダ,prev1_chakujun,numeric,C,,1.059,10,1,80.6,79.0,101.1,84.5,32371
823,phase1,KEIBAJO_SURFACE_03_ダ,chokyo_shisu,numeric,C,,1.055,10,1,88.5,80.1,111.0,93.7,9233
824,phase1,KEIBAJO_SURFACE_01_ダ,kishu_kitai_rentai_ritsu,numeric,C,,1.049,10,0,79.1,81.6,99.8,91.9,5660
825,phase1,KEIBAJO_SURFACE_04_障,class_code,numeric,C,,1.048,4,0,88.0,75.3,96.8,93.6,2166
826,phase1,KEIBAJO_SURFACE_01_芝,prev1_kyakushitsu,numeric,C,,1.046,4,0,72.2,76.9,86.1,85.0,7294
827,phase1,KEIBAJO_SURFACE_04_ダ,chokyoshi_rank,code,C,,1.044,5,0,72.9,75.4,85.0,80.6,11900
828,phase1,SURFACE_2_芝,sogo_shisu,numeric,C,,1.043,10,1,78.1,78.3,101.6,87.7,43864
829,phase1,KEIBAJO_SURFACE_03_障,prev1_corner4_bin,code,C,,1.043,4,0,81.2,81.1,96.4,102.7,1551
830,phase1,KEIBAJO_SURFACE_04_芝,kijun_odds_tansho,numeric,C,,1.042,10,0,75.3,77.3,90.3,83.4,14769
831,phase1,KEIBAJO_SURFACE_05_ダ,shirushi_code_1,numeric,C,,1.042,6,0,74.9,79.3,89.9,91.2,1676
832,phase1,KEIBAJO_SURFACE_02_ダ,shirushi_code_4,numeric,C,,1.042,5,0,71.8,75.1,85.4,83.6,2504
833,phase1,KEIBAJO_SURFACE_04_芝,joa_odds_shisu,numeric,C,,1.042,10,0,75.3,77.3,90.3,83.4,14769
834,phase1,KEIBAJO_SURFACE_05_芝,bac_course,numeric,C,,1.042,3,0,74.7,78.0,84.5,85.9,2355
835,phase1,KEIBAJO_SURFACE_04_芝,ninki_shisu,numeric,C,,1.041,10,0,75.7,77.4,89.1,87.2,14769
836,phase1,KEIBAJO_SURFACE_04_ダ,kishu_kitai_rentai_ritsu,numeric,C,,1.041,10,0,76.3,76.2,96.7,84.0,11901
837,phase1,KEIBAJO_SURFACE_01_ダ,pace_shisu,numeric,C,,1.04,10,0,79.5,81.3,89.8,97.1,5660
838,phase1,KEIBAJO_SURFACE_05_ダ,wakuban,numeric,C,,1.035,7,0,73.9,78.2,89.5,91.6,2857
839,phase1,SURFACE_2_ダ,ichi_shisu_juni,numeric,C,,1.029,9,0,78.7,77.3,95.8,84.1,34029
840,phase1,KEIBAJO_SURFACE_01_芝,kohan_3f_juni,numeric,C,,1.029,10,0,72.1,78.5,90.9,84.2,8074
841,phase1,KEIBAJO_SURFACE_01_芝,joho_shisu,numeric,C,,1.028,7,0,76.2,79.6,91.8,90.9,8074
842,phase1,SURFACE_2_芝,uma_tokki_3,numeric,C,,1.025,9,0,76.5,76.7,93.0,86.2,20501
843,phase1,SURFACE_2_ダ,shirushi_code_3,numeric,C,,1.024,5,0,79.6,78.5,99.8,80.6,18037
844,phase1,SURFACE_2_ダ,uma_tokki_3,numeric,C,,1.024,9,0,74.9,75.7,98.6,79.2,16401
845,phase1,KEIBAJO_SURFACE_02_ダ,kishu_kitai_tansho_ritsu,numeric,C,,1.022,10,0,73.0,73.2,89.8,86.7,4335
846,phase1,SURFACE_2_ダ,prev1_bataiju_bin,numeric,C,,1.022,6,0,76.2,79.4,87.9,85.9,32364
847,phase1,KEIBAJO_SURFACE_05_ダ,shirushi_code_6,numeric,C,,1.02,5,0,76.9,73.3,92.4,82.4,1460
848,phase1,KEIBAJO_SURFACE_02_芝,ten_shisu_juni,numeric,C,,1.017,10,1,84.2,78.6,101.8,90.6,6449
849,phase1,KEIBAJO_SURFACE_01_ダ,babajotai_heavy,code,C,,1.017,3,0,78.7,80.4,90.4,82.1,5660
850,phase1,SURFACE_2_ダ,kyori_tekisei,numeric,C,,1.016,4,0,73.0,69.7,81.0,80.2,33360
851,phase1,KEIBAJO_SURFACE_04_芝,kishu_shisu,numeric,C,,1.015,10,0,78.3,78.4,96.5,85.8,14769
852,phase1,KEIBAJO_SURFACE_04_ダ,pace_shisu_juni,numeric,C,,1.011,10,0,73.9,74.3,86.8,81.9,11901
853,phase1,KEIBAJO_SURFACE_02_ダ,pace_yoso,code,C,,1.011,3,0,64.9,71.8,76.4,75.0,4335
854,phase1,GLOBAL,ichi_shisu,numeric,C,,1.007,10,1,81.2,78.7,107.1,85.1,77893
855,phase1,KEIBAJO_SURFACE_03_芝,yoso_juni,numeric,C,,1.005,10,1,82.8,80.0,100.7,88.5,12217
856,phase1,KEIBAJO_SURFACE_03_芝,prev1_keibajo,numeric,C,,1.003,7,0,81.2,82.6,90.1,96.2,10650
857,phase1,KEIBAJO_SURFACE_02_ダ,prev1_kyakushitsu,numeric,C,,1.002,3,0,68.5,73.1,81.4,78.6,4190
858,phase1,KEIBAJO_SURFACE_03_ダ,omo_tekisei_code,numeric,C,,1.0,3,1,89.4,81.2,103.5,84.0,8796
859,phase1,GLOBAL,hobokusaki_rank,code,C,,0.999,5,0,75.9,77.0,85.2,80.8,75819
860,phase1,KEIBAJO_SURFACE_03_芝,ichi_shisu,numeric,C,,0.997,9,1,83.5,79.8,102.2,90.6,12217
861,phase1,KEIBAJO_SURFACE_01_ダ,bac_jouken,code,C,,0.996,6,0,76.2,87.4,89.5,112.6,5660
862,phase1,KEIBAJO_SURFACE_03_障,futan_juryo,numeric,C,,0.993,3,0,78.7,84.7,87.5,97.7,1551
863,phase1,KEIBAJO_SURFACE_02_芝,kishu_rank,code,C,,0.993,5,0,77.8,71.6,89.5,82.8,6447
864,phase1,GLOBAL,kishu_rank,code,C,,0.992,5,0,75.0,75.5,84.8,82.2,81536
865,phase1,KEIBAJO_SURFACE_01_ダ,chokyo_shisu,numeric,C,,0.991,10,0,78.9,81.3,98.6,109.2,5660
866,phase1,KEIBAJO_SURFACE_04_ダ,kijun_ninkijun_tansho,numeric,C,,0.991,10,0,73.0,76.2,89.9,88.5,11901
867,phase1,GLOBAL,kyori_tekisei_2,numeric,C,,0.99,3,0,74.5,77.3,86.2,80.1,11037
868,phase1,KEIBAJO_SURFACE_03_ダ,wakuban,numeric,C,,0.99,7,0,87.7,80.6,97.2,90.3,9276
869,phase1,KEIBAJO_SURFACE_03_芝,kakutoku_shokin_ruikei,numeric,C,,0.987,8,0,82.7,79.8,98.0,92.5,12217
870,phase1,KEIBAJO_SURFACE_02_芝,shirushi_code_1,numeric,C,,0.987,6,0,73.2,78.4,86.7,84.4,4016
871,phase1,KEIBAJO_SURFACE_02_芝,shirushi_code_5,numeric,C,,0.986,5,0,73.0,74.7,80.9,81.6,3502
872,phase1,KEIBAJO_SURFACE_04_ダ,agari_shisu,numeric,C,,0.985,10,0,74.4,76.2,88.8,85.4,11901
873,phase1,KEIBAJO_SURFACE_03_芝,kyori,numeric,C,,0.985,3,0,86.0,80.2,99.4,83.6,12217
874,phase1,KEIBAJO_SURFACE_04_芝,kohan_3f_sa,numeric,C,,0.984,9,0,73.6,76.9,92.1,84.5,14769
875,phase1,KEIBAJO_SURFACE_01_ダ,wakuban,numeric,C,,0.984,7,0,79.5,80.7,95.3,101.4,5660
876,phase1,KEIBAJO_SURFACE_04_芝,ls_shisu_juni,numeric,C,,0.983,6,0,77.5,78.6,97.8,87.9,14754
877,phase1,SURFACE_2_ダ,manken_shisu,numeric,C,,0.982,10,0,79.0,78.2,96.1,87.6,33810
878,phase1,KEIBAJO_SURFACE_02_ダ,moshoku_code,numeric,C,,0.981,4,0,71.5,74.4,81.2,88.4,4335
879,phase1,KEIBAJO_SURFACE_04_芝,nyukyu_nannichimae,numeric,C,,0.98,10,0,78.2,78.1,96.9,88.1,9344
880,phase1,KEIBAJO_SURFACE_04_芝,chokyoshi_rank,code,C,,0.98,5,0,73.9,76.9,89.8,82.4,14764
881,phase1,KEIBAJO_SURFACE_01_ダ,prev1_corner4_bin,code,C,,0.978,4,0,82.0,81.9,98.9,90.9,5479
882,phase1,KEIBAJO_SURFACE_04_芝,pace_shisu_juni,numeric,C,,0.977,10,0,76.2,77.8,92.8,85.5,14769
883,phase1,KEIBAJO_SURFACE_04_ダ,prev1_kyakushitsu,numeric,C,,0.975,4,0,71.8,77.4,87.5,81.1,11319
884,phase1,KEIBAJO_SURFACE_01_芝,ichi_shisu_juni,numeric,C,,0.973,9,0,72.2,77.7,84.3,81.6,8074
885,phase1,KEIBAJO_SURFACE_01_ダ,taikei_dou,numeric,C,,0.972,5,0,70.2,77.8,88.1,83.5,5395
886,phase1,KEIBAJO_SURFACE_02_芝,umaban_clean,numeric,C,,0.971,10,0,82.3,78.7,96.8,86.7,6449
887,phase1,SURFACE_2_芝,uma_tokki_2,numeric,C,,0.97,10,0,76.8,78.3,91.0,86.5,27927
888,phase1,KEIBAJO_SURFACE_05_ダ,futan_juryo,numeric,C,,0.967,5,0,71.7,76.7,88.0,88.3,2857
889,phase1,KEIBAJO_SURFACE_04_ダ,kijun_ninkijun_fukusho,numeric,C,,0.966,10,0,72.9,76.2,88.2,88.7,11901
890,phase1,KEIBAJO_SURFACE_04_ダ,bac_jouken,code,C,,0.966,6,0,71.6,75.4,80.9,84.4,11901
891,phase1,SURFACE_2_ダ,shirushi_code_1,numeric,C,,0.965,6,0,79.7,78.8,93.6,81.4,20831
892,phase1,KEIBAJO_SURFACE_02_ダ,yy_int,numeric,C,,0.963,7,0,74.3,77.0,90.4,88.3,4335
893,phase1,SURFACE_2_芝,pace_shisu,numeric,C,,0.959,10,0,78.2,78.8,91.9,85.9,43864
894,phase1,KEIBAJO_SURFACE_01_ダ,chokyoshi_rank,code,C,,0.959,5,0,78.3,80.3,87.1,84.0,5659
895,phase1,KEIBAJO_SURFACE_01_芝,prev1_corner4_bin,code,C,,0.952,4,0,70.8,78.6,84.1,83.1,7294
896,phase1,KEIBAJO_SURFACE_04_芝,ichi_shisu_juni,numeric,C,,0.949,9,0,72.6,75.3,83.9,83.6,14769
897,phase1,KEIBAJO_SURFACE_01_ダ,shirushi_code_4,numeric,C,,0.949,5,0,74.6,80.3,81.5,88.1,3176
898,phase1,KEIBAJO_SURFACE_03_芝,kishu_kitai_rentai_ritsu,numeric,C,,0.948,10,1,82.5,79.5,104.8,102.3,12217
899,phase1,KEIBAJO_SURFACE_01_芝,kakutoku_shokin_ruikei,numeric,C,,0.945,9,0,71.8,77.9,85.7,84.1,8074
900,phase1,KEIBAJO_SURFACE_04_芝,kakutoku_shokin_ruikei,numeric,C,,0.944,8,0,74.9,76.8,84.3,81.3,14769
901,phase1,KEIBAJO_SURFACE_03_芝,futan_juryo,numeric,C,,0.944,6,0,85.0,82.2,98.7,89.9,12217
902,phase1,SURFACE_2_ダ,taikei_tomo,numeric,C,,0.944,10,0,77.6,77.6,94.5,87.1,30987
903,phase1,SURFACE_2_芝,shirushi_code_5,numeric,C,,0.943,5,0,77.6,78.4,91.9,83.3,22761
904,phase1,KEIBAJO_SURFACE_01_ダ,kishu_kitai_sanchakunai_ritsu,numeric,C,,0.941,10,1,79.3,81.0,100.9,97.3,5660
905,phase1,KEIBAJO_SURFACE_02_ダ,kyakushitsu,numeric,C,,0.941,4,0,69.9,72.9,81.4,77.1,4335
906,phase1,KEIBAJO_SURFACE_01_芝,shirushi_code_2,numeric,C,,0.938,5,0,77.2,76.0,92.9,83.0,4459
907,phase1,KEIBAJO_SURFACE_04_芝,dochu_juni,numeric,C,,0.937,10,0,74.3,77.1,94.1,84.4,14769
908,phase1,KEIBAJO_SURFACE_04_障,hobokusaki_rank,code,C,,0.936,5,0,86.1,82.5,98.4,99.6,2073
909,phase1,KEIBAJO_SURFACE_04_ダ,prev1_corner4_bin,code,C,,0.936,4,0,73.7,76.9,84.1,80.7,11319
910,phase1,KEIBAJO_SURFACE_04_芝,wakuban,numeric,C,,0.933,7,0,74.5,77.1,91.1,86.5,14769
911,phase1,KEIBAJO_SURFACE_04_芝,prev1_chakujun,numeric,C,,0.933,10,0,75.5,77.0,91.0,86.8,13018
912,phase1,KEIBAJO_SURFACE_02_芝,joho_shisu,numeric,C,,0.931,7,0,78.2,76.8,93.6,86.2,6449
913,phase1,SURFACE_2_ダ,gekiso_juni,numeric,C,,0.931,10,0,79.8,77.5,96.7,82.9,34029
914,phase1,KEIBAJO_SURFACE_01_ダ,shirushi_code_1,numeric,C,,0.93,6,0,75.1,81.3,90.9,87.9,3659
915,phase1,KEIBAJO_SURFACE_02_芝,bac_juryo_shubetsu_code,numeric,C,,0.93,3,0,84.7,79.0,94.7,80.4,6449
916,phase1,KEIBAJO_SURFACE_01_芝,yuso_kubun,numeric,C,,0.929,3,0,67.5,81.8,80.5,89.1,8074
917,phase1,SURFACE_2_ダ,futan_juryo,numeric,C,,0.929,7,0,81.1,78.8,99.0,84.8,34029
918,phase1,KEIBAJO_SURFACE_04_ダ,wakuban,numeric,C,,0.929,7,0,74.8,76.5,86.1,81.2,11901
919,phase1,KEIBAJO_SURFACE_03_障,bataiju_change_bin,numeric,C,,0.928,3,0,75.8,75.8,88.7,90.7,1550
920,phase1,KEIBAJO_SURFACE_05_ダ,shirushi_code_4,numeric,C,,0.926,5,0,75.4,76.1,85.4,86.7,1471
921,phase1,KEIBAJO_SURFACE_01_芝,prev1_chakujun,numeric,C,,0.926,9,0,72.0,78.9,90.1,92.6,7294
922,phase1,KEIBAJO_SURFACE_04_芝,yoso_juni,numeric,C,,0.925,10,0,74.1,76.7,91.4,86.4,14769
923,phase1,KEIBAJO_SURFACE_04_ダ,barei,numeric,C,,0.922,4,0,72.7,76.7,85.9,81.8,11901
924,phase1,SURFACE_2_芝,kyori_tekisei,numeric,C,,0.921,4,0,74.5,73.3,83.5,80.2,43163
925,phase1,KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt,numeric,C,,0.917,3,0,73.0,78.8,82.2,81.8,5660
926,phase1,SURFACE_2_ダ,goal_sa,numeric,C,,0.916,10,0,79.9,78.3,88.4,85.6,34029
927,phase1,KEIBAJO_SURFACE_03_ダ,shutoku_shokin_ruikei,numeric,C,,0.916,6,1,90.0,81.4,102.1,86.5,9276
928,phase1,KEIBAJO_SURFACE_04_ダ,joho_shisu,numeric,C,,0.915,7,0,75.2,76.1,92.1,87.0,11901
929,phase1,SURFACE_2_芝,kyusha_shisu,numeric,C,,0.915,10,0,78.7,78.5,87.6,84.4,43864
930,phase1,KEIBAJO_SURFACE_03_芝,kishu_kitai_sanchakunai_ritsu,numeric,C,,0.914,10,1,82.6,79.4,100.1,97.3,12217
931,phase1,KEIBAJO_SURFACE_05_芝,joken_class_code,numeric,C,,0.914,3,0,64.2,78.4,77.1,85.5,2355
932,phase1,KEIBAJO_SURFACE_04_芝,shirushi_code_2,numeric,C,,0.914,5,0,77.4,78.0,91.5,82.3,7370
933,phase1,KEIBAJO_SURFACE_04_ダ,prev1_bataiju_bin,numeric,C,,0.914,5,0,71.9,77.1,85.2,80.7,11315
934,phase1,GLOBAL,chokyoshi_rank,code,C,,0.913,5,0,77.3,77.7,88.2,81.6,81652
935,phase1,KEIBAJO_SURFACE_02_ダ,yuso_kubun,numeric,C,,0.912,3,0,63.3,68.7,75.4,75.6,4335
936,phase1,SURFACE_2_芝,dochu_sa,numeric,C,,0.912,9,1,78.6,78.6,100.2,85.8,43864
937,phase1,KEIBAJO_SURFACE_04_芝,kishu_kitai_sanchakunai_ritsu,numeric,C,,0.91,10,0,75.2,77.4,89.5,83.7,14769
938,phase1,KEIBAJO_SURFACE_02_芝,kyakushitsu,numeric,C,,0.91,4,0,83.2,77.9,96.2,87.9,6449
939,phase1,KEIBAJO_SURFACE_03_芝,ls_shisu_juni,numeric,C,,0.908,6,0,82.0,80.0,93.6,85.3,12217
940,phase1,SURFACE_2_ダ,agari_shisu_juni,numeric,C,,0.902,10,0,79.0,77.8,98.2,82.6,34029
941,phase1,SURFACE_2_芝,shirushi_code_3,numeric,C,,0.902,5,0,74.9,77.5,84.6,83.6,22836
942,phase1,KEIBAJO_SURFACE_04_ダ,shirushi_code_4,numeric,C,,0.902,5,0,78.8,76.3,94.4,82.2,6251
943,phase1,KEIBAJO_SURFACE_03_芝,shirushi_code_6,numeric,C,,0.902,5,0,78.9,79.4,94.5,84.8,6118
944,phase1,SURFACE_2_ダ,bataiju_change_bin,numeric,C,,0.901,3,0,75.3,78.2,84.6,78.8,32364
945,phase1,KEIBAJO_SURFACE_03_芝,bac_jouken,code,C,,0.9,6,0,78.6,78.5,88.9,83.0,12217
946,phase1,KEIBAJO_SURFACE_02_ダ,bac_tosu,numeric,C,,0.9,5,0,73.3,73.6,86.3,82.7,4335
947,phase1,KEIBAJO_SURFACE_05_芝,prev1_bataiju_bin,numeric,C,,0.896,6,0,61.1,74.9,74.8,84.6,2016
948,phase1,KEIBAJO_SURFACE_01_ダ,shutoku_shokin_ruikei,numeric,C,,0.892,3,0,85.2,84.4,97.8,89.7,5660
949,phase1,KEIBAJO_SURFACE_04_芝,prev1_bataiju_bin,numeric,C,,0.889,6,0,71.5,75.1,86.5,81.2,13016
950,phase1,KEIBAJO_SURFACE_02_ダ,prev1_corner4_bin,code,C,,0.888,4,0,69.7,73.5,78.7,79.3,4190
951,phase1,GLOBAL,idm,numeric,C,,0.882,10,0,79.0,78.4,99.2,83.8,81716
952,phase1,KEIBAJO_SURFACE_01_芝,gekiso_shisu,numeric,C,,0.879,10,0,73.1,78.4,82.2,94.8,8074
953,phase1,KEIBAJO_SURFACE_01_ダ,bataiju_change_bin,numeric,C,,0.878,3,0,81.0,78.9,92.5,87.6,5477
954,phase1,SURFACE_2_ダ,kakutoku_shokin_ruikei,numeric,C,,0.876,9,0,80.3,78.8,90.5,84.4,34029
955,phase1,KEIBAJO_SURFACE_04_芝,shirushi_code_3,numeric,C,,0.869,5,0,74.8,77.8,84.1,82.6,7435
956,phase1,SURFACE_2_ダ,uma_tokki_2,numeric,C,,0.868,9,0,77.7,77.7,98.3,80.7,23302
957,phase1,SURFACE_2_芝,prev1_chakujun,numeric,C,,0.865,10,1,80.0,79.5,102.7,93.3,38702
958,phase1,KEIBAJO_SURFACE_02_芝,shirushi_code_6,numeric,C,,0.864,5,0,74.7,79.0,85.6,88.6,3520
959,phase1,KEIBAJO_SURFACE_04_ダ,kishu_shisu,numeric,C,,0.862,10,0,74.0,75.6,84.6,83.5,11901
960,phase1,KEIBAJO_SURFACE_01_芝,shirushi_code_6,numeric,C,,0.862,5,0,71.1,77.4,83.0,84.9,4509
961,phase1,SURFACE_2_ダ,prev1_corner4,numeric,C,,0.862,10,0,78.5,78.3,97.8,86.0,32371
962,phase1,KEIBAJO_SURFACE_02_芝,tenkai_kigo_code,numeric,C,,0.855,4,0,78.1,76.5,86.7,80.9,6449
963,phase1,KEIBAJO_SURFACE_01_ダ,kishu_rank,code,C,,0.853,5,0,76.1,78.9,82.7,88.3,5625
964,phase1,KEIBAJO_SURFACE_04_芝,kyori,numeric,C,,0.851,6,0,76.4,78.2,93.7,85.6,14769
965,phase1,KEIBAJO_SURFACE_02_芝,agari_shisu_juni,numeric,C,,0.85,10,0,83.4,78.7,97.8,86.0,6449
966,phase1,SURFACE_2_ダ,prev2_chakujun,numeric,C,,0.849,10,0,80.5,79.5,93.0,85.7,30727
967,phase1,KEIBAJO_SURFACE_04_芝,kohan_3f_juni,numeric,C,,0.845,10,0,74.0,76.9,90.9,85.9,14769
968,phase1,KEIBAJO_SURFACE_04_ダ,joa_ls_shisu,numeric,C,,0.845,4,0,78.5,79.1,92.5,81.7,11901
969,phase1,GLOBAL,sogo_shisu,numeric,C,,0.844,10,0,78.7,78.4,99.9,82.7,81716
970,phase1,GLOBAL,uma_tokki_3,numeric,C,,0.844,9,0,77.1,76.8,93.2,81.4,39846
971,phase1,KEIBAJO_SURFACE_03_芝,prev1_corner4_bin,code,C,,0.844,4,0,84.9,81.4,95.5,85.0,10650
972,phase1,KEIBAJO_SURFACE_04_芝,uma_tokki_1,numeric,C,,0.843,10,0,74.9,77.5,85.4,99.0,11555
973,phase1,KEIBAJO_SURFACE_01_芝,futan_juryo,numeric,C,,0.842,6,0,73.2,78.0,84.9,82.8,8074
974,phase1,KEIBAJO_SURFACE_04_ダ,kyusha_shisu,numeric,C,,0.841,10,0,74.5,76.2,89.4,81.6,11901
975,phase1,KEIBAJO_SURFACE_04_ダ,kyori_tekisei,numeric,C,,0.84,3,0,71.7,75.8,81.1,78.2,11620
976,phase1,KEIBAJO_SURFACE_03_芝,joken_class_code,numeric,C,,0.84,3,0,80.3,79.3,88.4,83.5,12217
977,phase1,SURFACE_2_芝,prev2_chakujun,numeric,C,,0.839,10,0,79.2,80.1,93.7,84.8,35349
978,phase1,KEIBAJO_SURFACE_04_芝,shirushi_code_6,numeric,C,,0.838,5,0,72.9,75.7,84.3,85.2,7439
979,phase1,SURFACE_2_芝,rotation,numeric,C,,0.837,9,0,78.8,78.9,94.6,84.1,38708
980,phase1,SURFACE_2_ダ,chokyo_shisu,numeric,C,,0.835,10,0,78.8,78.0,98.6,85.4,33923
981,phase1,SURFACE_2_ダ,hizume_code,numeric,C,,0.834,7,0,79.1,78.1,95.4,87.9,32190
982,phase1,SURFACE_2_芝,kohan_3f_juni,numeric,C,,0.833,10,0,77.8,78.0,89.3,81.2,43864
983,phase1,KEIBAJO_SURFACE_04_芝,moshoku_code,numeric,C,,0.833,4,0,70.9,79.3,81.3,84.0,14769
984,phase1,KEIBAJO_SURFACE_01_芝,chokyoshi_rank,code,C,,0.833,5,0,71.5,76.2,79.3,85.4,8037
985,phase1,SURFACE_2_芝,idm,numeric,C,,0.831,10,0,77.8,78.3,93.2,86.5,43864
986,phase1,KEIBAJO_SURFACE_04_ダ,kishu_kitai_tansho_ritsu,numeric,C,,0.83,10,0,75.8,76.0,82.8,87.5,11901
987,phase1,KEIBAJO_SURFACE_05_芝,shirushi_code_6,numeric,C,,0.828,5,0,72.7,81.9,79.1,87.2,1300
988,phase1,SURFACE_2_芝,kohan_3f_sa,numeric,C,,0.828,9,0,78.6,77.8,95.8,86.0,43864
989,phase1,KEIBAJO_SURFACE_04_芝,kishu_kitai_rentai_ritsu,numeric,C,,0.827,10,0,75.9,78.1,89.4,84.4,14769
990,phase1,KEIBAJO_SURFACE_04_芝,futan_juryo,numeric,C,,0.826,6,0,75.4,76.6,88.1,83.7,14769
991,phase1,SURFACE_2_ダ,bac_jouken,code,C,,0.825,6,0,79.0,78.1,93.2,85.2,34029
992,phase1,KEIBAJO_SURFACE_01_芝,barei,numeric,C,,0.823,4,0,72.4,78.2,82.6,85.5,8074
993,phase1,SURFACE_2_ダ,yoso_juni,numeric,C,,0.823,10,0,79.3,77.3,96.5,83.9,34029
994,phase1,SURFACE_2_芝,dochu_juni,numeric,C,,0.822,10,0,78.8,78.8,92.7,84.1,43864
995,phase1,KEIBAJO_SURFACE_04_芝,prev2_chakujun,numeric,C,,0.819,10,0,76.2,78.5,86.9,87.9,11821
996,phase1,KEIBAJO_SURFACE_03_芝,barei,numeric,C,,0.816,4,0,83.4,79.2,92.8,85.0,12217
997,phase1,KEIBAJO_SURFACE_01_芝,pace_yoso,code,C,,0.815,3,0,74.6,78.6,82.9,79.8,8074
998,phase1,GLOBAL,prev3_chakujun,numeric,C,,0.815,10,0,81.4,80.3,97.1,86.3,65361
999,phase1,KEIBAJO_SURFACE_04_ダ,gekiso_shisu,numeric,C,,0.814,10,0,74.5,76.2,89.1,86.1,11901
1000,phase1,SURFACE_2_ダ,kyori,numeric,C,,0.814,6,0,79.3,78.4,95.0,83.0,34029
1001,phase1,SURFACE_2_芝,agari_shisu,numeric,C,,0.812,10,0,78.3,78.4,93.3,83.1,43864
1002,phase1,SURFACE_2_芝,ls_shisu_juni,numeric,C,,0.812,6,0,80.5,79.6,97.2,86.9,43849
1003,phase1,KEIBAJO_SURFACE_01_芝,kyakushitsu,numeric,C,,0.812,4,0,72.5,77.7,79.6,83.7,8074
1004,phase1,KEIBAJO_SURFACE_04_芝,hobokusaki_rank,code,C,,0.81,5,0,73.4,78.5,81.6,82.3,14130
1005,phase1,KEIBAJO_SURFACE_02_ダ,kishu_minarai_code,numeric,C,,0.809,3,0,73.8,79.9,82.2,85.8,1132
1006,phase1,KEIBAJO_SURFACE_02_芝,shirushi_code_2,numeric,C,,0.806,5,0,78.5,82.1,87.0,92.4,3484
1007,phase1,SURFACE_2_芝,chokyo_shisu,numeric,C,,0.803,10,0,78.2,78.6,94.1,85.4,43776
1008,phase1,KEIBAJO_SURFACE_05_芝,kishu_rank,code,C,,0.802,5,0,67.2,80.8,76.4,102.6,2348
1009,phase1,KEIBAJO_SURFACE_01_芝,shirushi_code_1,numeric,C,,0.8,6,0,74.9,78.2,88.8,83.2,5124
1010,phase1,KEIBAJO_SURFACE_03_芝,ichi_shisu_juni,numeric,C,,0.798,9,0,84.5,81.9,93.7,94.9,12217
1011,phase1,GLOBAL,kohan_3f_juni,numeric,C,,0.793,10,0,78.6,77.7,94.3,81.4,77893
1012,phase1,SURFACE_2_芝,kijun_ninkijun_tansho,numeric,C,,0.792,10,0,78.8,78.8,93.0,91.1,43864
1013,phase1,KEIBAJO_SURFACE_04_ダ,kyakushitsu,numeric,C,,0.791,4,0,72.9,75.5,80.3,81.7,11901
1014,phase1,SURFACE_2_芝,uma_start_shisu,numeric,C,,0.789,8,0,77.4,77.7,86.9,83.9,38493
1015,phase1,KEIBAJO_SURFACE_05_ダ,prev1_corner4_bin,code,C,,0.789,4,0,74.9,78.1,85.0,84.6,2610
1016,phase1,SURFACE_2_芝,goal_juni,numeric,C,,0.782,10,0,78.0,78.2,85.9,83.2,43864
1017,phase1,SURFACE_2_芝,uma_tokki_1,numeric,C,,0.782,10,0,76.5,78.0,92.0,84.8,34135
1018,phase1,KEIBAJO_SURFACE_04_芝,kyori_tekisei,numeric,C,,0.78,3,0,78.0,77.4,87.7,78.5,14450
1019,phase1,SURFACE_2_芝,gekiso_shisu,numeric,C,,0.777,10,0,78.3,78.4,89.0,84.6,43864
1020,phase1,SURFACE_2_芝,prev1_corner4,numeric,C,,0.777,10,0,77.9,78.6,86.3,82.7,38702
1021,phase1,GLOBAL,pace_shisu,numeric,C,,0.776,10,0,78.4,78.4,88.0,81.0,77893
1022,phase1,KEIBAJO_SURFACE_03_芝,joho_shisu,numeric,C,,0.776,7,0,81.9,80.5,92.9,92.9,12217
1023,phase1,KEIBAJO_SURFACE_01_芝,kyi_kyusha_rank,numeric,C,,0.776,6,0,72.4,78.1,81.5,81.2,7969
1024,phase1,SURFACE_2_ダ,kijun_ninkijun_tansho,numeric,C,,0.771,10,0,79.7,78.2,97.1,80.9,34029
