segment,factors,combo_clb,oot_clb,oot_n_bins,oot_n_bets,oot_roi_2023,oot_roi_2024,oot_roi_2025,oot_min_yearly_roi,f1_pass,f1_reason,has_shirushi,best_shirushi_clb,optimal_odds_t,optimal_rank_t,f2_pass,f2_reason,max_subset_clb,cross_gain,f3_pass,f3_reason,all_pass
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+prev3_chakujun+shirushi_code_1,81.47,87.77,5,6282,78.97,79.85,78.99,78.97,True,pass,True,70.53,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,dochu_sa+shutoku_shokin_ruikei+yoso_juni,81.47,76.72,7,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,73.83,7.64,True,pass,True
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+prev1_bataiju_bin,81.47,78.33,9,7800,74.23,74.23,74.37,74.23,True,pass,False,,,,True,no_shirushi_auto_pass,71.93,9.54,True,pass,True
KEIBAJO_SURFACE_01_ダ,class_code+goal_juni+goal_sa,81.46,74.43,3,2167,75.05,75.85,75.59,75.05,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,hizume_code+shirushi_code_4+yoso_juni,81.46,79.32,10,6282,80.84,77.41,79.39,77.41,True,pass,True,69.03,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+moshoku_code+shirushi_code_4,81.46,71.67,9,7800,76.57,76.79,76.08,76.08,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+goal_juni+moshoku_code,81.46,71.99,12,6282,75.75,73.86,74.71,73.86,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,futan_juryo+goal_sa+prev1_kyakushitsu,81.45,76.26,22,6414,75.52,74.55,75.04,74.55,True,pass,False,,,,True,no_shirushi_auto_pass,71.35,10.1,True,pass,True
KEIBAJO_SURFACE_05_芝,pace_shisu_juni+shirushi_code_1+shirushi_code_6,81.45,71.33,18,6903,82.35,80.21,80.89,80.21,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,barei+kijun_ninkijun_fukusho+kyi_kyusha_rank,81.45,69.78,10,2167,75.19,75.95,75.45,75.19,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,kyi_kyusha_rank+ls_shisu_juni+shirushi_code_6,81.45,70.99,39,6414,82.9,75.82,76.66,75.82,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_10_ダ,kohan_3f_sa+taikei_dou+taikei_tomo,81.45,68.03,9,2912,73.92,75.95,74.81,73.92,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_03_ダ,joken_class_code+prev1_chakujun+shirushi_code_2,81.45,64.25,5,3276,78.46,79.29,73.45,73.45,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+shirushi_code_2+shirushi_code_3,81.44,73.74,24,6282,79.51,82.46,80.54,79.51,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_juni+shirushi_code_4,81.44,77.64,26,6414,80.92,73.99,75.12,73.99,True,pass,True,62.99,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kyori+shirushi_code_6+yoso_juni,81.44,74.53,21,6282,79.87,78.9,77.64,77.64,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,prev1_chakujun+shirushi_code_2+shirushi_code_4,81.44,80.86,7,6414,82.92,77.38,76.37,76.37,True,pass,True,62.18,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+shirushi_code_2+shirushi_code_5,81.43,79.3,19,6282,79.74,80.28,79.99,79.74,True,pass,True,72.79,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_keibajo+shirushi_code_4,81.43,76.44,5,6647,76.93,79.27,74.21,74.21,True,pass,True,67.88,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,manken_shirushi+shirushi_code_2+shirushi_code_4,81.43,70.87,7,7800,76.79,79.75,84.74,76.79,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+moshoku_code+shirushi_code_5,81.43,77.06,9,7800,77.94,77.28,78.82,77.28,True,pass,True,70.98,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+prev3_chakujun+shirushi_code_3,81.43,76.61,7,6282,80.14,79.36,79.51,79.36,True,pass,True,64.63,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,kyori_tekisei+shirushi_code_2+wakuban,81.42,69.3,31,6414,82.39,78.52,79.21,78.52,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_fukusho+prev1_keibajo+shirushi_code_2,81.42,73.18,15,6647,80.21,80.15,76.1,76.1,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+ls_shisu_juni+shirushi_code_5,81.42,70.69,13,7800,77.94,77.28,78.82,77.28,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_03_芝,goal_juni+kijun_ninkijun_tansho+shirushi_code_1,81.42,71.24,7,4400,76.61,76.9,75.62,75.62,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_09_芝,joa_odds_shisu+kijun_odds_tansho+shirushi_code_3,81.41,69.75,3,5189,77.36,78.99,78.53,77.36,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_3+tenkai_kigo_code,81.41,78.51,10,7800,77.87,77.43,77.1,77.1,True,pass,True,70.91,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+omo_tekisei_code+shirushi_code_3,81.41,74.15,34,6414,80.94,76.56,75.55,75.55,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,goal_sa+kishu_rank+pace_yoso,81.4,53.16,4,2167,75.17,75.9,75.0,75.0,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_10_芝,goal_juni+prev1_kyakushitsu+rotation,81.39,65.72,2,4996,72.85,74.61,73.56,72.85,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_tansho+shirushi_code_1+ten_shisu_juni,81.39,77.9,7,6282,77.75,79.24,78.8,77.75,True,pass,True,72.28,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+shirushi_code_2,81.39,78.47,10,7800,77.8,79.05,80.3,77.8,True,pass,True,90.64,15.0,5.0,True,pass,74.78,6.61,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_juni+goal_sa+wakuban,81.39,81.63,8,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,73.11,8.28,True,pass,True
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_6+shutoku_shokin_ruikei,81.38,67.27,7,2167,80.0,80.89,81.58,80.0,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,kijun_ninkijun_fukusho+pace_yoso+shirushi_code_1,81.38,81.11,4,2257,77.74,79.2,78.76,77.74,True,pass,True,64.56,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,prev1_bataiju_bin+shirushi_code_5+yoso_juni,81.38,75.51,6,6282,79.52,79.5,77.95,77.95,True,pass,True,69.14,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+prev1_kyakushitsu+shirushi_code_1,81.38,77.43,9,8946,78.65,80.84,78.76,78.65,True,pass,True,71.9,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_芝,joken_class_code+shirushi_code_2+yoso_juni,81.38,77.41,6,4996,78.18,79.64,80.42,78.18,True,pass,True,70.86,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_3+shirushi_code_5,81.38,76.72,5,2167,83.52,79.23,81.99,79.23,True,pass,True,74.67,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_芝,babajotai_code_shiba+kohan_3f_sa+prev1_chakujun,81.38,74.48,2,4996,72.85,74.61,73.56,72.85,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,kyori_tekisei+shirushi_code_6+ten_shisu_juni,81.37,80.63,10,6414,82.9,75.74,76.7,75.74,True,pass,True,68.6,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+kijun_ninkijun_fukusho+kishu_shisu,81.37,85.18,3,6647,74.03,75.25,73.12,73.12,True,pass,False,,,,True,no_shirushi_auto_pass,72.25,9.12,True,pass,True
KEIBAJO_SURFACE_06_芝,goal_sa+kyori_tekisei+shirushi_code_5,81.37,74.84,7,6647,80.3,79.67,74.21,74.21,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_2+shirushi_code_6,81.37,80.23,5,6414,84.13,78.36,78.52,78.36,True,pass,True,67.92,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_jouken+goal_sa+shirushi_code_1,81.37,83.69,7,6414,80.83,76.44,77.69,76.44,True,pass,True,67.32,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_03_芝,goal_sa+joken_class_code+shirushi_code_6,81.36,71.22,4,4400,79.2,75.26,74.22,74.22,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+kyi_kyusha_rank+shirushi_code_3,81.36,81.79,4,6414,81.21,75.88,76.56,75.88,True,pass,True,66.94,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_芝,bataiju_change_bin+kijun_ninkijun_tansho+shirushi_code_1,81.35,75.83,8,3102,78.07,81.9,79.05,78.07,True,pass,True,71.52,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_09_ダ,prev1_kyakushitsu+shirushi_code_2+shirushi_code_5,81.35,76.25,22,6519,84.77,80.86,78.46,78.46,True,pass,True,74.07,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+goal_sa+sanchimei,81.35,73.82,6,7800,74.17,73.65,73.35,73.35,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_6+wakuban,81.35,88.8,6,6414,82.9,75.74,76.66,75.74,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+prev1_kyakushitsu+shirushi_code_3,81.35,79.28,26,7800,78.68,78.54,77.37,77.37,True,pass,True,69.11,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_02_芝,kohan_3f_juni+pace_yoso+ten_shisu_juni,81.35,79.11,2,2257,74.39,73.3,75.26,73.3,True,pass,False,,,,True,no_shirushi_auto_pass,73.53,7.82,True,pass,True
KEIBAJO_SURFACE_01_ダ,goal_juni+goal_sa+kyori_tekisei,81.34,71.1,3,2167,75.19,75.9,77.55,75.19,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,omo_tekisei_code+prev1_keibajo+yoso_juni,81.34,65.12,8,2167,75.15,75.79,75.7,75.15,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kyori_tekisei+shirushi_code_1+yoso_juni,81.34,77.91,20,6282,77.75,79.24,80.35,77.75,True,pass,True,67.21,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+shirushi_code_4,81.34,74.97,9,7800,76.57,76.79,76.08,76.08,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,shirushi_code_1+shirushi_code_5+yy_int,81.33,73.98,46,7800,78.51,78.77,79.83,78.51,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,babajotai_heavy+kijun_ninkijun_fukusho+shirushi_code_5,81.33,78.56,4,2167,81.43,79.19,78.95,78.95,True,pass,True,67.49,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,babajotai_code_dirt+kijun_ninkijun_fukusho+shirushi_code_5,81.33,78.56,4,2167,81.43,79.19,78.95,78.95,True,pass,True,67.8,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_4+tenkai_kigo_code,81.32,75.07,10,7800,76.57,76.79,76.08,76.08,True,pass,True,72.47,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+shirushi_code_5+tenkai_kigo_code,81.32,73.98,24,6414,80.65,75.17,76.78,75.17,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_juni+yoso_juni,81.32,81.12,10,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,72.79,8.53,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_juni+omo_tekisei_code+prev1_chakujun,81.31,74.74,32,6414,75.44,74.68,74.98,74.68,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+sanchimei+shirushi_code_3,81.31,76.87,7,7800,77.87,77.43,77.1,77.1,True,pass,True,80.2,10.0,3.0,True,pass,75.61,5.7,True,pass,True
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_kyakushitsu+shirushi_code_5,81.3,81.35,6,6647,80.3,79.25,74.65,74.65,True,pass,True,75.13,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,prev1_kyakushitsu+shirushi_code_1+shirushi_code_5,81.3,78.87,28,6414,82.7,76.96,77.65,76.96,True,pass,True,66.97,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+prev1_bataiju_bin+prev1_kyakushitsu,81.3,76.43,35,7800,74.23,74.23,74.37,74.23,True,pass,False,,,,True,no_shirushi_auto_pass,70.44,10.86,True,pass,True
KEIBAJO_SURFACE_07_障,bac_tosu+bataiju_change_bin+moshoku_code,81.29,,0,0,,,,,False,insufficient_oot_bins,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,shirushi_code_2+shirushi_code_6+yoso_juni,81.28,77.83,7,6282,80.18,81.09,79.83,79.83,True,pass,True,74.68,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+kishu_shisu+ls_shisu_juni,81.28,78.97,5,8946,73.28,73.77,74.38,73.28,True,pass,False,,,,True,no_shirushi_auto_pass,72.96,8.32,True,pass,True
KEIBAJO_SURFACE_07_ダ,dochu_sa+manken_shirushi+prev1_corner4_bin,81.28,78.21,6,6282,75.78,75.15,80.8,75.15,True,pass,False,,,,True,no_shirushi_auto_pass,77.53,3.75,True,pass,True
KEIBAJO_SURFACE_06_芝,futan_juryo+shirushi_code_2+shirushi_code_4,81.28,70.25,22,6647,79.99,81.72,75.77,75.77,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,bac_juryo_shubetsu_code+goal_juni+kijun_ninkijun_fukusho,81.28,72.9,4,2257,74.39,73.3,75.26,73.3,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,kyori_tekisei+pace_shisu_juni+shirushi_code_6,81.27,77.18,21,6414,82.9,75.74,76.7,75.74,True,pass,True,68.65,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,prev1_keibajo+shirushi_code_2+shirushi_code_4,81.27,72.7,13,6647,80.28,80.61,75.55,75.55,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+shutoku_shokin_ruikei+yoso_juni,81.27,78.68,14,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,69.74,11.53,True,pass,True
KEIBAJO_SURFACE_08_芝,bac_shubetsu+shirushi_code_4+yoso_juni,81.27,73.86,13,6414,80.92,73.99,75.12,73.99,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+shirushi_code_2+uma_deokure_ritsu,81.26,84.81,3,6647,80.21,80.2,76.13,76.13,True,pass,True,73.74,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,prev3_chakujun+shirushi_code_3+shirushi_code_5,81.26,79.47,7,6282,81.31,79.95,78.53,78.53,True,pass,True,63.9,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,hizume_code+kijun_ninkijun_fukusho+yoso_juni,81.26,73.12,7,6282,76.28,73.73,75.32,73.73,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_10_芝,hobokusaki_rank+shirushi_code_2+ten_shisu_juni,81.26,75.65,5,4996,77.45,79.76,80.39,77.45,True,pass,True,66.86,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+prev1_chakujun+shirushi_code_6,81.25,74.88,10,6414,83.23,76.36,76.35,76.35,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,hizume_code+ls_shisu_juni+shirushi_code_3,81.25,71.96,22,6414,80.97,76.77,75.52,75.52,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+shirushi_code_1+yoso_juni,81.24,73.57,28,6414,80.83,76.52,77.69,76.52,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_1+tenkai_kigo_code,81.24,75.63,14,7800,77.26,77.93,77.86,77.26,True,pass,True,72.08,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,prev1_keibajo+shirushi_code_4+yoso_juni,81.24,83.27,8,6647,76.93,79.27,74.21,74.21,True,pass,True,66.33,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+gekiso_juni+shirushi_code_2,81.23,77.95,8,6414,82.39,78.52,79.03,78.52,True,pass,True,69.18,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,goal_juni+goal_sa+omo_tekisei_code,81.23,75.88,3,2167,75.15,75.79,75.65,75.15,True,pass,False,,,,True,no_shirushi_auto_pass,75.43,5.8,True,pass,True
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_kyakushitsu+shirushi_code_2,81.22,79.87,6,6647,80.21,80.15,76.1,76.1,True,pass,True,73.03,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,agari_shisu_juni+shirushi_code_2+tenkai_kigo_code,81.22,77.88,7,2167,84.54,80.94,86.18,80.94,True,pass,True,73.54,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_keibajo+shirushi_code_5,81.22,73.08,5,6647,80.3,79.25,74.65,74.65,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,futan_juryo+goal_sa+shirushi_code_4,81.21,76.36,6,6647,77.45,80.0,74.24,74.24,True,pass,True,73.93,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,manken_shirushi+shirushi_code_3+shirushi_code_6,81.21,72.0,10,6282,79.54,80.93,83.73,79.54,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,kishu_rank+shirushi_code_1+shirushi_code_3,81.19,78.63,3,2167,83.21,79.4,79.79,79.4,True,pass,True,70.35,15.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_03_芝,barei+kohan_3f_juni+taikei_dou,81.19,74.22,14,4400,73.92,71.74,72.92,71.74,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,shirushi_code_2+shirushi_code_4+shirushi_code_5,81.19,79.87,20,7800,78.81,79.28,82.76,78.81,True,pass,True,70.34,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_芝,agari_shisu_juni+kyusha_hyoka_code+prev1_chakujun,81.19,62.03,15,4996,72.85,74.61,73.56,72.85,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kyi_kyusha_rank+shirushi_code_2+shirushi_code_3,81.19,74.01,11,6282,79.51,82.46,80.54,79.51,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+kijun_ninkijun_fukusho+shirushi_code_6,81.19,73.5,6,2167,80.0,80.89,81.58,80.0,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,futan_juryo+prev1_chakujun+shirushi_code_4,81.18,76.32,12,6414,80.9,74.53,74.43,74.43,True,pass,True,61.73,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+kyakushitsu+manken_shirushi,81.18,81.02,12,2167,74.09,84.29,78.26,74.09,True,pass,False,,,,True,no_shirushi_auto_pass,74.4,6.78,True,pass,True
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni+goal_juni+goal_sa,81.18,74.01,6,7800,74.17,73.65,73.35,73.35,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_03_ダ,chokyoshi_rank+goal_juni+prev1_corner4_bin,81.18,72.16,9,3276,74.13,74.38,72.33,72.33,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,joken_class_code+kijun_ninkijun_tansho+shirushi_code_6,81.18,67.2,7,2167,80.0,80.89,81.58,80.0,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_芝,kijun_ninkijun_fukusho+kohan_3f_sa+shirushi_code_4,81.17,88.47,3,3102,74.69,80.25,82.31,74.69,True,pass,True,62.62,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,prev1_keibajo+shirushi_code_3+uma_tokki_1,81.17,62.85,3,7800,81.44,78.42,76.43,76.43,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,ichi_shisu+shirushi_code_3+shutoku_shokin_ruikei,81.16,71.96,3,2257,77.36,81.66,77.86,77.36,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,bac_juryo_shubetsu_code+ichi_shisu+shirushi_code_3,81.16,71.96,3,2257,77.36,81.66,77.86,77.36,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,dochu_sa+ls_shisu_juni+shirushi_code_4,81.16,85.96,5,6282,80.03,78.18,78.51,78.18,True,pass,True,63.66,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_tosu+shirushi_code_1+shirushi_code_3,81.15,84.61,11,6414,82.05,76.59,78.45,76.59,True,pass,True,68.67,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+bac_tosu+goal_sa,81.15,58.42,8,2167,75.19,75.9,75.45,75.19,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+moshoku_code+yoso_juni,81.14,69.61,27,6414,74.86,74.51,74.31,74.31,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_05_芝,kishu_shisu+prev1_keibajo+shirushi_code_6,81.14,72.95,9,6903,80.23,79.97,78.72,78.72,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+shirushi_code_6+shutoku_shokin_ruikei,81.13,77.86,8,6414,82.9,75.74,76.66,75.74,True,pass,True,67.15,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
